role,phase,held_value,include_held,episode_id,member_rows,first_frame_index,last_frame_index
ood_val,select,domotic-monitor,False,2e12f7e73829f25dfe8f,3,16798,16814
ood_val,select,domotic-monitor,False,2e2be9ffb839a88b1f10,2,14482,14495
ood_val,select,domotic-monitor,False,2e3e578f4998055df3a6,4,14739,14759
ood_val,select,domotic-monitor,False,2e3f2547268d5d7fe89f,3,7516,7532
ood_val,select,domotic-monitor,False,2e443d1162f79ff1d08f,1,14637,14637
ood_val,select,domotic-monitor,False,2eb946016dda95e01f50,2,15899,15915
ood_val,select,domotic-monitor,False,2ec9feca074e0394c1df,3,7833,7849
ood_val,select,domotic-monitor,False,2ef3f0a76044f96b310a,4,8940,8952
ood_val,select,domotic-monitor,False,2f07fb2806d3ff0ea23e,2,11182,11198
ood_val,select,domotic-monitor,False,2f18f3c5bf0f1b26cd88,2,9542,9546
ood_val,select,domotic-monitor,False,2f57780b141713cedf0e,4,12106,12126
ood_val,select,domotic-monitor,False,2f58106db721f58a50e6,1,17811,17811
ood_val,select,domotic-monitor,False,2f6b99e0817ff00c48c2,1,17009,17009
ood_val,select,domotic-monitor,False,2f85d819d129c62da577,2,14617,14621
ood_val,select,domotic-monitor,False,2f8890ae76a70eb67598,1,6380,6380
ood_val,select,domotic-monitor,False,2fa8d95a029e33332b57,3,7927,7943
ood_val,select,domotic-monitor,False,307b8764ff880a4f0d3b,3,9261,9270
ood_val,select,domotic-monitor,False,3086d0e4ab17d7daeade,1,10710,10710
ood_val,select,domotic-monitor,False,308dfa1d5e746595f0c4,3,6511,6523
ood_val,select,domotic-monitor,False,30d5acb9e3b303265456,5,6401,6425
ood_val,select,domotic-monitor,False,30e9616bd4cff36c2c00,3,10535,10551
ood_val,select,domotic-monitor,False,312883644c5851aa0ea4,1,8724,8724
ood_val,select,domotic-monitor,False,3173ed1320ab0c50ed03,4,6706,6722
ood_val,select,domotic-monitor,False,3189adf3e32790c11516,2,7906,7914
ood_val,select,domotic-monitor,False,3236687813366db9742f,3,14552,14564
ood_val,select,domotic-monitor,False,323abb3c91bf391069dc,1,9522,9522
ood_val,select,domotic-monitor,False,3247afa6c622ec9cd081,1,18360,18360
ood_val,select,domotic-monitor,False,32870c161f88ba28dc06,1,6604,6604
ood_val,select,domotic-monitor,False,329831210ecc49dd3914,3,7263,7280
ood_val,select,domotic-monitor,False,329bbe4e8c4869d2db49,2,8964,8972
ood_val,select,domotic-monitor,False,32da96c3c39456070507,2,18426,18438
ood_val,select,domotic-monitor,False,32e58629e46b53fa32d0,1,18377,18377
ood_val,select,domotic-monitor,False,32f8f49d4da2fea1b6e8,1,17152,17152
ood_val,select,domotic-monitor,False,33158dd84563ba1e7fbd,2,11736,11740
ood_val,select,domotic-monitor,False,334b02a60dafcd8c48ef,3,12285,12301
ood_val,select,domotic-monitor,False,335297fcb1324362c604,1,15589,15589
ood_val,select,domotic-monitor,False,33c7a691ae4db7970a35,3,9815,9823
ood_val,select,domotic-monitor,False,33e7e7c22dbb86ec9d9b,3,16017,16029
ood_val,select,domotic-monitor,False,344a8c6f191b020b5c20,1,14116,14116
ood_val,select,domotic-monitor,False,34a2cdf837b8d4cd9f0b,1,10026,10026
ood_val,select,domotic-monitor,False,34cecc178dcc6a94c367,2,15650,15658
ood_val,select,domotic-monitor,False,34d990ba2ad0d165aac5,2,16961,16965
ood_val,select,domotic-monitor,False,3530f00339d985e7f866,1,8618,8618
ood_val,select,domotic-monitor,False,353ee75c04fa9cda3061,1,10401,10401
ood_val,select,domotic-monitor,False,35aeab62eb4709018d1a,3,8574,8590
ood_val,select,domotic-monitor,False,360054e59db0df79c113,3,10112,10124
ood_val,select,domotic-monitor,False,361f47475faec2921e79,2,18226,18234
ood_val,select,domotic-monitor,False,36229dd5d6a34a559a72,1,10735,10735
ood_val,select,domotic-monitor,False,36da34b4a67ec1f4f4dd,4,7556,7569
ood_val,select,domotic-monitor,False,3705706dd77f04d1577b,1,16737,16737
ood_val,select,domotic-monitor,False,37224f4d6075993c35b0,2,12578,12586
ood_val,select,domotic-monitor,False,372502698ab617cbacde,1,16053,16053
ood_val,select,domotic-monitor,False,3730df6a4e941b99316b,2,12969,12973
ood_val,select,domotic-monitor,False,37649f466d209238ec5b,2,7813,7821
ood_val,select,domotic-monitor,False,377c19a9623090cf1162,1,15052,15052
ood_val,select,domotic-monitor,False,378ce7701da8022416c9,1,7426,7426
ood_val,select,domotic-monitor,False,37a46981603faccad2b3,3,7048,7056
ood_val,select,domotic-monitor,False,37c7923ed0b2b8ab05d3,3,9038,9046
ood_val,select,domotic-monitor,False,3855d3292c60b917ad16,3,9139,9147
ood_val,select,domotic-monitor,False,385a74f6f7a0f0ebc64c,3,18446,18458
ood_val,select,domotic-monitor,False,386c69a1a69215732d76,1,16212,16212
ood_val,select,domotic-monitor,False,38863ba58d01919a01ba,1,11675,11675
ood_val,select,domotic-monitor,False,38b393f6fade1304a293,2,12147,12159
ood_val,select,domotic-monitor,False,39140cb95d636e72730e,4,16236,16257
ood_val,select,domotic-monitor,False,3940b7a5ff9b110c800f,1,14808,14808
ood_val,select,domotic-monitor,False,39440ed1f831d40599dc,4,15020,15032
ood_val,select,domotic-monitor,False,39a03ce2be01a943e459,1,11434,11434
ood_val,select,domotic-monitor,False,39f0dbdd9f9a54cc2d0b,1,12065,12065
ood_val,select,domotic-monitor,False,3a0e73758b3adbb6b708,3,17416,17425
ood_val,select,domotic-monitor,False,3a2be1c2c785dae33be0,2,7320,7328
ood_val,select,domotic-monitor,False,3a5ea42254249e75795c,1,9685,9685
ood_val,select,domotic-monitor,False,3a73d83b6415b7bc472e,1,9721,9721
ood_val,select,domotic-monitor,False,3a98377cc483beb48357,1,14344,14344
ood_val,select,domotic-monitor,False,3b3be8dc45aa9cb02504,1,11634,11634
ood_val,select,domotic-monitor,False,3bd73132c055d8cb73c6,1,15483,15483
ood_val,select,domotic-monitor,False,3bea068e22f621b85532,2,8517,8525
ood_val,select,domotic-monitor,False,3c05280a17ffa961d4a6,1,8777,8777
ood_val,select,domotic-monitor,False,3c48a173087c489decab,1,16924,16924
ood_val,select,domotic-monitor,False,3c841402dc3f9030c29c,3,17848,17860
ood_val,select,domotic-monitor,False,3cb702afa67ee7df6325,3,12309,12317
ood_val,select,domotic-monitor,False,3cb983cedcf819d0c568,4,11064,11076
ood_val,select,domotic-monitor,False,3cd2ed5dbda54ff1ec02,1,7117,7117
ood_val,select,domotic-monitor,False,3ce9fefab411d1735eb0,2,18043,18055
ood_val,select,domotic-monitor,False,3d0febfe268710a40f04,3,10853,10869
ood_val,select,domotic-monitor,False,3d28cf6a0718dd6b7964,1,14820,14820
ood_val,select,domotic-monitor,False,3d4cc22492c489991434,1,17368,17368
ood_val,select,domotic-monitor,False,3da101b351cfc99a8c63,1,16033,16033
ood_val,select,domotic-monitor,False,3db2fbf2d2606791c8d5,4,15964,15976
ood_val,select,domotic-monitor,False,3db5e79e98711bf406a5,2,15272,15276
ood_val,select,domotic-monitor,False,3dbccfad307f2075d893,2,12419,12436
ood_val,select,domotic-monitor,False,3e1536bfdf7168b92e9c,2,9624,9632
ood_val,select,domotic-monitor,False,3e324cf134fb1bd0d5fc,4,16277,16293
ood_val,select,domotic-monitor,False,3e7fb6d4e545017f3e19,3,18120,18129
ood_val,select,domotic-monitor,False,3eb89db19c1e8adb083f,4,13941,13957
ood_val,select,domotic-monitor,False,3ecb8707ab6093b509f8,3,11764,11780
ood_val,select,domotic-monitor,False,3eeb157f48f363a54204,4,10873,10885
ood_val,select,domotic-monitor,False,3ef556ec2e329a553a16,4,13465,13481
ood_val,select,domotic-monitor,False,3f519f84f1c79cd1a579,4,10149,10161
ood_val,select,domotic-monitor,False,3f6f661063506ccbc8d0,1,14181,14181
ood_val,select,domotic-monitor,False,3f97a96350ba9fb48835,2,11748,11752
ood_val,select,domotic-monitor,False,4055a6f18609dae0f4bf,3,9375,9392
ood_val,select,domotic-monitor,False,405a1d064849db09cfe8,1,12281,12281
ood_val,select,domotic-monitor,False,405e71b41fdbe063cb1e,4,17754,17770
ood_val,select,domotic-monitor,False,40e2ace62c98f3a5a452,1,14657,14657
ood_val,select,domotic-monitor,False,40f46224cb9363bde317,3,8142,8159
ood_val,select,domotic-monitor,False,40fc65e3a2de750875a0,1,13648,13648
ood_val,select,domotic-monitor,False,411bbdd3115b2b06d5ed,1,13616,13616
ood_val,select,domotic-monitor,False,41b4ad203e9079b3e260,1,9322,9322
ood_val,select,domotic-monitor,False,41b85ed2f260345304f3,2,17909,17913
ood_val,select,domotic-monitor,False,41c1184cf681cdda32f4,4,10678,10690
ood_val,select,domotic-monitor,False,4258e190b389a3672b37,1,15492,15492
ood_val,select,domotic-monitor,False,428c25815ab5b0d1cba1,3,13990,13998
ood_val,select,domotic-monitor,False,429639956d2a85f60358,3,11422,11430
ood_val,select,domotic-monitor,False,42bc55f54797280123f2,4,8570,8594
ood_val,select,domotic-monitor,False,42c533b0c4c0339eb922,3,10808,10824
ood_val,select,domotic-monitor,False,42c603af3e65b94b96ff,4,12261,12273
ood_val,select,domotic-monitor,False,42c8abe6bc4aee60101f,4,6323,6336
ood_val,select,domotic-monitor,False,42c99fe13cc5741b47ec,2,17286,17302
ood_val,select,domotic-monitor,False,4308690c1a3ae875c5d9,3,11601,11613
ood_val,select,domotic-monitor,False,43650018eeba0f7f7909,1,7316,7316
ood_val,select,domotic-monitor,False,438b95a1ac8529889a7e,2,12985,12993
ood_val,select,domotic-monitor,False,43b0d66a283124a7b372,2,13701,13713
ood_val,select,domotic-monitor,False,43bc3b6d390bde693d3a,1,11170,11170
ood_val,select,domotic-monitor,False,43d51478fc3f0ea82ad7,1,6812,6812
ood_val,select,domotic-monitor,False,43d7a5c5384e17d694d5,1,11121,11121
ood_val,select,domotic-monitor,False,43dac74acfe57e42969c,1,11683,11683
ood_val,select,domotic-monitor,False,44382d5d5d62783e80ee,2,7890,7898
ood_val,select,domotic-monitor,False,443fa2ac77c381d2a69a,1,15821,15821
ood_val,select,domotic-monitor,False,445510cf1c1190391c3c,1,15691,15691
ood_val,select,domotic-monitor,False,4463288ddff04e0fae69,3,9436,9449
ood_val,select,domotic-monitor,False,44779462ea180764600d,2,7304,7308
ood_val,select,domotic-monitor,False,449843425ac767140490,1,17563,17563
ood_val,select,domotic-monitor,False,44ab0f21a42b385c1a41,5,11097,11113
ood_val,select,domotic-monitor,False,44d3a8214748fd23c757,4,18202,18214
ood_val,select,domotic-monitor,False,44fc51f11c48e3ff5242,1,12244,12244
ood_val,select,domotic-monitor,False,45302028ace398500048,1,14157,14157
ood_val,select,domotic-monitor,False,45442b1dbd538dd19eb9,1,16049,16049
ood_val,select,domotic-monitor,False,45dd73c40307abc74a7c,3,10718,10730
ood_val,select,domotic-monitor,False,45e213a1e59680dc2cb5,1,9974,9974
ood_val,select,domotic-monitor,False,45fc66bf9baeee08d98e,1,7695,7695
ood_val,select,domotic-monitor,False,45fda701afbd741557eb,2,10999,11011
ood_val,select,domotic-monitor,False,45ff4cbdf875d0f13f3b,2,17547,17555
ood_val,select,domotic-monitor,False,460687ef32d270100b10,1,16330,16330
ood_val,select,domotic-monitor,False,462f41d7f396baa99896,3,8008,8020
ood_val,select,domotic-monitor,False,464bddab58e890d6f594,2,7963,7975
ood_val,select,domotic-monitor,False,46b47deb6f37cc9fb664,3,16200,16216
ood_val,select,domotic-monitor,False,46c8a5304144b5b4f730,4,13685,13697
ood_val,select,domotic-monitor,False,47330a88b1a7dd32a3c5,1,15089,15089
ood_val,select,domotic-monitor,False,47691c75d7fc7027bb3d,1,7312,7312
ood_val,select,domotic-monitor,False,47d2ba679e4e65acb3f5,3,16423,16436
ood_val,select,domotic-monitor,False,480bde7ae59a9b8296b1,1,6738,6738
ood_val,select,domotic-monitor,False,485357fcb1986448cce6,1,12086,12086
ood_val,select,domotic-monitor,False,49025e273de40834266e,6,8850,8871
ood_val,select,domotic-monitor,False,4907ded63119a5ab2fb4,1,8960,8960
ood_val,select,domotic-monitor,False,493f7c6914dcc11003fa,3,7536,7552
ood_val,select,domotic-monitor,False,496cf7494e1be898f51e,1,16395,16395
ood_val,select,domotic-monitor,False,49a9a9d8dc7012ea4724,3,14503,14511
ood_val,select,domotic-monitor,False,49c307b82481a0f1f6bb,4,7621,7634
ood_val,select,domotic-monitor,False,49c49c0b729b0ea9fd8c,1,6592,6592
ood_val,select,domotic-monitor,False,4a0dfde3abeddb5242c8,2,16977,16981
ood_val,select,domotic-monitor,False,4a340dbfb65f7a152e8d,1,15007,15007
ood_val,select,domotic-monitor,False,4a6ba8f549552db91fda,3,9994,10002
ood_val,select,domotic-monitor,False,4ac2763a82e628063784,4,13021,13034
ood_val,select,domotic-monitor,False,4b01b9f82ae188f6e59b,1,16183,16183
ood_val,select,domotic-monitor,False,4b2a25699a463bf4c4ff,2,11015,11040
ood_val,select,domotic-monitor,False,4b314afaf6526790bf82,4,7947,7959
ood_val,select,domotic-monitor,False,4b3b292595afdda9ed75,1,12619,12619
ood_val,select,domotic-monitor,False,4b59c0c5e9712339062c,2,18006,18019
ood_val,select,domotic-monitor,False,4b5d290f339ad648a6db,3,16358,16371
ood_val,select,domotic-monitor,False,4b74a9a11fdf3a39395c,3,13567,13575
ood_val,select,domotic-monitor,False,4be5dbfe31235d2b729c,1,12346,12346
ood_val,select,domotic-monitor,False,4bf679ebd0a2155a3d72,2,10291,10299
ood_val,select,domotic-monitor,False,4c826ed9c7463065155e,2,8089,8094
ood_val,select,domotic-monitor,False,4c922d2fc404146c0690,5,6543,6559
ood_val,select,domotic-monitor,False,4cb39bf93dc373cf032c,1,16651,16651
ood_val,select,domotic-monitor,False,4d2c511885dd151a6553,2,14678,14694
ood_val,select,domotic-monitor,False,4d40962798a7abc7226a,2,6905,6913
ood_val,select,domotic-monitor,False,4d41f3f2f15fea2a8d32,2,17567,17571
ood_val,select,domotic-monitor,False,4d5dbcc97fd2e2bb8acd,1,6624,6624
ood_val,select,domotic-monitor,False,4d6c3f9f480777270b1d,2,9913,9929
ood_val,select,domotic-monitor,False,4d910b4eb7ccf91177b6,3,13266,13286
ood_val,select,domotic-monitor,False,4defe563bb4ecb1b21bb,2,13494,13502
ood_val,select,domotic-monitor,False,4e57bc672b22890a46c8,1,11618,11618
ood_val,select,domotic-monitor,False,4e5ed4cbbe52d4d1abc6,1,6690,6690
ood_val,select,domotic-monitor,False,4ea79e41ef74accd592a,2,8354,8366
ood_val,select,domotic-monitor,False,4f1fe9dc83dd14c3dd79,2,8736,8753
ood_val,select,domotic-monitor,False,4f664e2c56b88bc642e3,1,14385,14385
ood_val,select,domotic-monitor,False,4f68e5a3e7cbda93a3c7,2,8439,8452
ood_val,select,domotic-monitor,False,4f8ea81acadbce8b564d,3,14718,14727
ood_val,select,domotic-monitor,False,5004501a8e57a210be20,1,9192,9192
ood_val,select,domotic-monitor,False,5042736d81a50d90e74d,1,10075,10075
ood_val,select,domotic-monitor,False,5071d607902bcb2552b5,2,18409,18417
ood_val,select,domotic-monitor,False,507bfe178712bcf8cfd3,1,12602,12602
ood_val,select,domotic-monitor,False,508f131ecc32229d96a1,1,7495,7495
ood_val,select,domotic-monitor,False,50a9e2dd47cc980f5526,2,8443,8448
ood_val,select,domotic-monitor,False,50aabb7ea1282ae11e9f,4,14340,14364
ood_val,select,domotic-monitor,False,513a2b401607b9170408,1,11662,11662
ood_val,select,domotic-monitor,False,51487ad612c3ac940889,3,16037,16045
ood_val,select,domotic-monitor,False,514f2b378d426b7f2241,2,7678,7682
ood_val,select,domotic-monitor,False,5153cf9b8268381470fa,1,15036,15036
ood_val,select,domotic-monitor,False,515c6341fc90ea707e94,2,8745,8749
ood_val,select,domotic-monitor,False,5160f51fac0761837ae8,1,10409,10409
ood_val,select,domotic-monitor,False,5189593a513195e1281a,4,15805,15817
ood_val,select,domotic-monitor,False,519d6fbe2698031b2807,1,15719,15719
ood_val,select,domotic-monitor,False,51dbf783f2ecccd00140,1,8895,8895
ood_val,select,domotic-monitor,False,51e5ed862709ea12aeb1,5,6600,6620
ood_val,select,domotic-monitor,False,51fb25c5432d16c874a8,3,15231,15247
ood_val,select,domotic-monitor,False,5207ecfec9fd3fd462c6,3,9538,9554
ood_val,select,domotic-monitor,False,524ee1ec42c90d37a170,2,16712,16721
ood_val,select,domotic-monitor,False,529b51d32ea19a4eeb44,1,16403,16403
ood_val,select,domotic-monitor,False,52dc1a68ec3ead2562f2,3,14104,14112
ood_val,select,domotic-monitor,False,52e0e0371c89911b373d,1,9750,9750
ood_val,select,domotic-monitor,False,53eb5b65701f9692b039,1,17758,17758
ood_val,select,domotic-monitor,False,54241fe2ee8d65997092,1,16151,16151
ood_val,select,domotic-monitor,False,543f002ea5f47639038f,3,12366,12374
ood_val,select,domotic-monitor,False,54802241868cd453d8cf,3,11186,11194
ood_val,select,domotic-monitor,False,55011133b47690c0b954,1,8916,8916
ood_val,select,domotic-monitor,False,55281658d836cece5995,1,10051,10051
ood_val,select,domotic-monitor,False,5536dc21aabc97c00d5d,3,11642,11650
ood_val,select,domotic-monitor,False,55a69f9b1fbb14a8b5d6,3,11878,11886
ood_val,select,domotic-monitor,False,5602301e0aca3489173e,1,14356,14356
ood_val,select,domotic-monitor,False,56188fc9685ef93ad31c,1,8741,8741
ood_val,select,domotic-monitor,False,5625cd29865f9b60af54,2,7573,7589
ood_val,select,domotic-monitor,False,562a3a5354a3bb6bc32a,3,16969,16993
ood_val,select,domotic-monitor,False,564ab0d80fd692495873,4,9412,9428
ood_val,select,domotic-monitor,False,5690748376b9061fbd45,4,13229,13241
ood_val,select,domotic-monitor,False,56d985dd7b6cb13204b9,1,12794,12794
ood_val,select,domotic-monitor,False,56fb56a8c9e312d9e5d7,3,15268,15284
ood_val,select,domotic-monitor,False,57155c8e9b1997a0e1fc,2,8956,8968
ood_val,select,domotic-monitor,False,573037b7aa1b9a6a5625,1,13770,13770
ood_val,select,domotic-monitor,False,5748ea151ccb6b1a8ab1,2,8480,8484
ood_val,select,domotic-monitor,False,577273e5bc7af8e2637c,3,9103,9111
ood_val,select,domotic-monitor,False,5787fd11f3aae72991d1,3,10446,10458
ood_val,select,domotic-monitor,False,578bd2963291cf575da7,1,8671,8671
ood_val,select,domotic-monitor,False,578d4fb2f3d132494a0f,1,13669,13669
ood_val,select,domotic-monitor,False,57b07d52a528f5831bf9,3,6567,6580
ood_val,select,domotic-monitor,False,57be3603a51600f5a22e,3,17363,17384
ood_val,select,domotic-monitor,False,57ca92561bba1a9d3a1c,1,17620,17620
ood_val,select,domotic-monitor,False,57cd2edf44e0972ee030,3,16769,16786
ood_val,select,domotic-monitor,False,58162e8f811ffbc9645e,1,8728,8728
ood_val,select,domotic-monitor,False,5820cb7dfc70f3706ccb,3,17014,17030
ood_val,select,domotic-monitor,False,5823b1bbe3569e83706e,5,7243,7259
ood_val,select,domotic-monitor,False,58318f56dfe0f0f0f9d6,2,12399,12411
ood_val,select,domotic-monitor,False,584e1d03ab811b6c31c8,3,8085,8102
ood_val,select,domotic-monitor,False,5871655e85fa2e9f6678,2,10340,10352
ood_val,select,domotic-monitor,False,58a252a0fc4e9c00abd7,1,7548,7548
ood_val,select,domotic-monitor,False,58a549d07598cad46599,4,13599,13612
ood_val,select,domotic-monitor,False,58b0e3face078de5b3b2,3,17233,17241
ood_val,select,domotic-monitor,False,58bde026e0dd64912b16,3,10380,10389
ood_val,select,domotic-monitor,False,58c6c8bba65e6ae336b3,1,11862,11862
ood_val,select,domotic-monitor,False,593a540f6c021253d527,2,7520,7524
ood_val,select,domotic-monitor,False,59676be4c914d0f15873,2,10612,10625
ood_val,select,domotic-monitor,False,59737aa853c388f97aab,3,14084,14100
ood_val,select,domotic-monitor,False,59b99ee70ab3869e7bf1,3,9831,9843
ood_val,select,domotic-monitor,False,5a6b980045e55dbb4069,2,13489,13498
ood_val,select,domotic-monitor,False,5acbaef395c4e25d19a0,2,14983,14999
ood_val,select,domotic-monitor,False,5ad0ea59ff53d603fba4,1,14865,14865
ood_val,select,domotic-monitor,False,5ba9bf7a654778485f6b,3,15195,15207
ood_val,select,domotic-monitor,False,5bd25a441f14ce86a438,1,6368,6368
ood_val,select,domotic-monitor,False,5bee1a0b999689409df4,3,12224,12232
ood_val,select,domotic-monitor,False,5bf7cfaa117f657ac9c6,1,14922,14922
ood_val,select,domotic-monitor,False,5c08cb2589a803db9bd4,2,15129,15150
ood_val,select,domotic-monitor,False,5c1cdbf5f00259dac390,1,15142,15142
ood_val,select,domotic-monitor,False,5c58fa933b8b5f7bbc34,1,6681,6681
ood_val,select,domotic-monitor,False,5cbb970a38b0f374af2f,4,8163,8175
ood_val,select,domotic-monitor,False,5d38d48a3b1ece6b809b,1,9135,9135
ood_val,select,domotic-monitor,False,5d6b05ca3529c3cd9980,4,8997,9009
ood_val,select,domotic-monitor,False,5d70f33cf68ccd2c287d,1,17864,17864
ood_val,select,domotic-monitor,False,5d8f8987d8db2168558f,3,14283,14299
ood_val,select,domotic-monitor,False,5daaf7ce4625061b93a0,1,9880,9880
ood_val,select,domotic-monitor,False,5dc16719721f09a30576,1,14458,14458
ood_val,select,domotic-monitor,False,5dc6dde6f861497acea9,1,13705,13705
ood_val,select,domotic-monitor,False,5dc8c9f7314b2822035e,4,12480,12497
ood_val,select,domotic-monitor,False,5e47a51f326bd98ac20e,1,15353,15353
ood_val,select,domotic-monitor,False,5e4831854bd5c9bd1a34,1,11841,11841
ood_val,select,domotic-monitor,False,5e947d2fd53e0ec13a62,1,13860,13860
ood_val,select,domotic-monitor,False,5e96618c88eb4ba124eb,2,16655,16664
ood_val,select,domotic-monitor,False,5ecf73caa2d4a6e657ee,2,17229,17245
ood_val,select,domotic-monitor,False,5ee7c08800e1cf7694f5,2,8476,8488
ood_val,select,domotic-monitor,False,5eeec89d761f2ab67750,1,17819,17819
ood_val,select,domotic-monitor,False,5f1db81c4a3784043c80,1,10494,10494
ood_val,select,domotic-monitor,False,5f99ae8fe7cb1ad495d9,2,6449,6462
ood_val,select,domotic-monitor,False,5facdd81d9bb46427d91,2,15634,15642
ood_val,select,domotic-monitor,False,5fbb4e347040757195a7,5,18161,18177
ood_val,select,domotic-monitor,False,5fcb06ec4f0cf110f9cb,1,13620,13620
ood_val,select,domotic-monitor,False,5ff870a7dd3cf72dffa2,1,10560,10560
ood_val,select,domotic-monitor,False,5fff4755941c461a3abf,1,18291,18291
ood_val,select,domotic-monitor,False,601688be75c1dac10144,1,12676,12676
ood_val,select,domotic-monitor,False,60508960414170cd4e2d,1,13937,13937
ood_val,select,domotic-monitor,False,6084b791db0d4acaac99,1,10958,10958
ood_val,select,domotic-monitor,False,6105ce34b3d7116bed85,1,9095,9095
ood_val,select,domotic-monitor,False,610ba17dc47bb57bf81b,3,18373,18385
ood_val,select,domotic-monitor,False,611dc2ed43e08053e2de,1,17327,17327
ood_val,select,domotic-monitor,False,6123624916b8e9d95f9e,2,14206,14214
ood_val,select,domotic-monitor,False,61388126d7d956f87c5d,1,7390,7390
ood_val,select,domotic-monitor,False,613fe137b5ef905b734e,1,13945,13945
ood_val,select,domotic-monitor,False,614debe5a627a9ca159a,1,13396,13396
ood_val,select,domotic-monitor,False,616a3b6b31028da929da,2,13270,13274
ood_val,select,domotic-monitor,False,616c1cb77f81a07642a3,4,16334,16350
ood_val,select,domotic-monitor,False,6180616e687322421a50,2,13563,13579
ood_val,select,domotic-monitor,False,618572bd485d84456bbf,4,15882,15894
ood_val,select,domotic-monitor,False,6187e18c8199fa3ae955,3,15842,15858
ood_val,select,domotic-monitor,False,61d9db75ea0fa876751f,1,9835,9835
ood_val,select,domotic-monitor,False,61dfdadb470ea0dde66f,1,15683,15683
ood_val,select,domotic-monitor,False,61f20eb3123a4ce632dd,3,10360,10376
ood_val,select,domotic-monitor,False,61ff0a3c598ffe75ed5b,5,9847,9868
ood_val,select,domotic-monitor,False,625304f02ddb147a6a08,1,9864,9864
ood_val,select,domotic-monitor,False,6266d0e0a8707a511c0f,2,17274,17282
ood_val,select,domotic-monitor,False,626ede561515fb4d1f6e,1,18011,18011
ood_val,select,domotic-monitor,False,627ee29fe10ead9291fc,2,14682,14690
ood_val,select,domotic-monitor,False,62d3e893b6c43ea3e28a,1,18332,18332
ood_val,select,domotic-monitor,False,630e837c21108cc12996,4,14389,14401
ood_val,select,domotic-monitor,False,636f857fbacbf7479d47,4,8338,8350
ood_val,select,domotic-monitor,False,63882d12d60e4ed2099d,3,15789,15801
ood_val,select,domotic-monitor,False,638f987eaa9d697e951e,1,11418,11418
ood_val,select,domotic-monitor,False,63a27f9e621b260a6ad5,2,17323,17335
ood_val,select,domotic-monitor,False,6402d0d944a05d65aa51,3,14804,14816
ood_val,select,domotic-monitor,False,642195f02dd9924811ad,3,7202,7223
ood_val,select,domotic-monitor,False,64df4722a4dc34f8a889,1,10344,10344
ood_val,select,domotic-monitor,False,658561ebb6cfc63f6198,2,17266,17278
ood_val,select,domotic-monitor,False,65912b4af74591cc377e,2,9969,9982
ood_val,select,domotic-monitor,False,6593063b4db1a445ecf5,1,15711,15711
ood_val,select,domotic-monitor,False,659d44da3c24874ff00c,1,11321,11321
ood_val,select,domotic-monitor,False,65df76dc50a16d3f9572,3,16855,16871
ood_val,select,domotic-monitor,False,66095da55af54a6002e0,1,13624,13624
ood_val,select,domotic-monitor,False,6616c3f5b315e0872722,2,15850,15854
ood_val,select,domotic-monitor,False,6653ecc059fa1d253321,2,13909,13913
ood_val,select,domotic-monitor,False,665dc6c53895b590cf1b,1,16659,16659
ood_val,select,domotic-monitor,False,6696a1bac172bd9623f6,2,13673,13677
ood_val,select,domotic-monitor,False,66c5f882d481fc9afd47,2,14198,14202
ood_val,select,domotic-monitor,False,66e9c2f1abd55ce2282b,2,14185,14193
ood_val,select,domotic-monitor,False,66fda87d423eb48bbe20,3,11707,11715
ood_val,select,domotic-monitor,False,67156266a8b1f70b32c1,1,14857,14857
ood_val,select,domotic-monitor,False,67c518abf8fba59d16c1,4,15158,15170
ood_val,select,domotic-monitor,False,67dbbef32a2af286d7e1,2,7752,7756
ood_val,select,domotic-monitor,False,67dc3642eec82edb4c09,1,15475,15475
ood_val,select,domotic-monitor,False,67df678e75121d406a70,3,7853,7862
ood_val,select,domotic-monitor,False,6817a4a5b581b683cea1,2,15133,15138
ood_val,select,domotic-monitor,False,681a5c76fcdb61ad5117,2,7084,7097
ood_val,select,domotic-monitor,False,688d26c1684a23eed74e,1,15638,15638
ood_val,select,domotic-monitor,False,6899698f6c4bacc0d42e,1,11577,11577
ood_val,select,domotic-monitor,False,692500c7467fb0555933,3,13156,13168
ood_val,select,domotic-monitor,False,69356aeb084b1b08dc5e,3,7105,7113
ood_val,select,domotic-monitor,False,693943b3a8a6ec0ab1d2,1,6657,6657
ood_val,select,domotic-monitor,False,693b48c7027e7e247ae5,2,6836,6844
ood_val,select,domotic-monitor,False,6951d678074df19ebc4d,1,12997,12997
ood_val,select,domotic-monitor,False,6954cc40a5ffc07dcdc5,1,16887,16887
ood_val,select,domotic-monitor,False,696f67009eb9e7df394b,3,17868,17884
ood_val,select,domotic-monitor,False,6970c2732955c6e20f7f,1,14059,14059
ood_val,select,domotic-monitor,False,6975c298ad42dfa120a4,2,9453,9457
ood_val,select,domotic-monitor,False,69dc914aea7d44a9f0c4,5,17189,17205
ood_val,select,domotic-monitor,False,6a07f3fd0096b293404a,4,11784,11797
ood_val,select,domotic-monitor,False,6a0c853e4906ba1d18c3,2,11325,11341
ood_val,select,domotic-monitor,False,6a2017ae244c9daa325f,2,11382,11398
ood_val,select,domotic-monitor,False,6a30c112210f7752f021,1,7324,7324
ood_val,select,domotic-monitor,False,6a6b347709c273025e72,5,18308,18324
