stratum,device,session_id,attack_family,terminal_uid,terminal_event_position,records_in_frozen_session,finite_terminal_embedding
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4234827c42ab578ba64e63402a7464c116d29e9f7a23bd1bc18a7ab8b2a512f4,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:476,976,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,425a7ea5f53a61aa5b0474f69c86ca8d0629c519ccc0f31583e046fee0339edc,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:243,743,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,42fdff76c0b6bdc966b20124f2b40d2d5b4c28fab525f0558157ef468d734e45,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:253,753,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,44fc2d6aa07bdeb063d9edefb653a8ba744d18034a8163bcbcac3dfb2e829625,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:233,733,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,48526114aa6eb89880e8c78d698c93e06623c23781f09b2d7748af4d77708073,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:237,737,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4a57b2aaebdd8d202976952f244055e6240647530177b91f8cb2e600f93dc8ff,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:234,734,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4ad2ab9511f313ed3f738e7650a01d54bd4680aa585b97b03dd02057bd11057e,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:297,797,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4caf1f3dc1dae50da26eb427cd7698c3d9a499451491469b8c4fa95e1056515b,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:142,642,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4d1f3d5a9a4bdee84e2d40fb592da76bc575f3db94dcf8a884ce227ea69db520,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:483,983,2,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4d8977f1d46023939a8747a06534537f97e2c4c5a16f1ec070698b1d2ae711a7,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:0,500,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4de765f69f9e767b5c481863d9d770e809a29f182680d7ba222651cfc018b829,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:221,721,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4e4bf4a2b659790061552a6f2ac48ab57849d058ff845bb24106931ef486052f,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:362,862,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4f84031a57420cf5180597a28e41fab18894e0d2792db3442eb8322c8fa8fed3,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:521,1021,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,4fea511b0a19d64574b28c0bfaa35c0f89cc4c7f0bde769297a2d52fb62d034b,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:215,715,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,50b0aa0fb7ddd590357854b41555699d950bea8c426f59ffb3be628bd50636bb,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:26,526,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,536f9dfeda482e4f2d9e8183262cb8241f998ba1aa28e95fc3cf01447717f250,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:354,854,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,541c1c46668149eb91c45011c9dcc6b41f888c994624eb27405155bb75b7496a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:219,719,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,554537ac09be3aed9a3d8c1cee50929c2d7652591d5e1eed0eae4687573402bd,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:569,1069,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,55e22b329824068d75ce9a155daa202a27af83795d59bf77fdbcca5075a3e4c0,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:408,908,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,562bd0aad213832ba8c6df10fdce47168835d0f9be8d6eaeb62bb7a48b9a77d6,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:478,978,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5a9bf7a9d73351a251232964732ee81ed6fc47fc8cfaa45ceefaa62137d2b3e6,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:38,538,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5ba2018e174c57d439fa06b7ec41a3dd584b4fa4f1467e3d9ff928892e7afeab,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:575,1075,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5bbf2f08abc3cc12c4611532e983e37829b3d65d52489e88bbd8c4f4c2234c02,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:355,855,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5c681cc8985fb6409e56fc2190996973ad92aac584968e54017015c6d94e19ee,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:217,717,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5c6a6189978e691f15807d57a5226154441983df6f1e72e34742027664d04954,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:260,760,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5cd4d7e210d4eba55d9718b5795a7226b1906603c7d49dfc5e3d7f6024c3a96a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:376,876,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5e0b27e5d956eb62fa31f1f1ce51b5db18284db97f97161b53dfbe991a2b9bfb,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:591,1091,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5eddad0fe50d2c6c331f4dec8379b285c4c3536dd05222d59fc471d248673ad7,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:30,530,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,5fce73926d180e5086350743e550370033b4a48b9fa6ecc3a259ebe404d09f9f,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:24,524,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,60c0bd8f27a02aca9d6998980c05aea0cf84633db24c92c0dea4be24b523f063,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:242,742,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,61269c17d26ef799a4f22d0241dd135a4dee30f3237c78035ee814ba51481a10,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:56,556,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,6589039dad1b1d02ef1de8e74b1d5f9db362ea712ae4691a3d5fbe47cb48365d,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:457,957,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,66080b35faa58dd2b0e40ff29511fb6f6d0d617cc3ca652c857de5699a72f8fe,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:471,971,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,66e1a81e41abe6353b72e9c9430622293099b8bb185db7055368ffe055d67ada,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:174,674,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,6887d8bafa8495749d15d89bf874a9628fa96056139b8a2097f9dfa2e99ff394,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:239,739,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,697f2ca255ba9e91edd96a897a38491b889d8ce66293ed01eb2aa49e4d81b00d,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:40,540,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,699d051a4999c2982e2812bb38ec499007ccc1408cdf7bfa0693486712517840,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:213,713,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,69f87650041dfa62aa96231d573a713e6fc5b47563321da12c8c2e71c4ae5021,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:254,754,2,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,6b42f247df58679481129c7114879bb5dbb59f26d04e1f369a28e990b13920b8,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:537,1037,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,6ca65f38f139fcfb344b5a82f27d27a2de671189ab8343752dc5392e7d15dd39,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:6,506,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7131a77d5e08b58923451c76634eaeb44c7da9126204665eea4c1870d6f5a537,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:366,866,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7437f16c2cc14b7d0f7abb3f10b0ffd960e6fa590133385c9ef1c1b40bbcce3c,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:369,869,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,74ac0198ca242974cbd8cfa2c5e9698fb60d22ce52970df0b1b54663d00fd7f4,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:487,987,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,750374361d51c107d15dc7af04d210a16fc0a7ba69366a10ffe9c5305a0dad25,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:470,970,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7679d26d5427eb9877e730b841579953bdbb81c39e66745ffd5a20f1ee7d055d,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:552,1052,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,769c5d73ae69aee2f52e02afb8b6a179544535e719c5ea3c639e656f4d96c2ee,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:505,1005,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,78bf8f5163b3787acdf1f9eef0bc651f87ae919dd672a7da0ef806ef315150fe,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:485,985,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,78f34a42ed39b66e9c00f1b635875b92343ffe3974971eee5a95954cab0b4cd7,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:37,537,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,794f38c0af303d0e14f14d3ae91f5bd3ca83ac560c59c408ac73c2b98c6db275,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:371,871,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7a276c31cd35249d8a85940d99f18555b99278443a4b0e18ef6e0ac733d33405,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:481,981,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7a68d95aa0ba7a3f9af9c448823d27b6855f5d1e2bbc690842ae96152cb5808b,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:460,960,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7bc4eb2e9f80ded0d80897a9e07212f62d537b5a155381fdf5b9b877aceca71f,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:344,844,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7cc902b66416ec7758aa23bddc86364ea2a18e8b00dd2d1b5919a9f7d685b6dd,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:358,858,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7d395c739f0429f99c784f00f4b47fce344ee91225e00224545d4d865d9e6e86,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:210,710,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7d8b476b006bb99b024bf4d28127d9c56c60a7833ce7ad862f2c60e624f9c831,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:570,1070,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7e825f083d193509aeba38fd9c98ebeccbec036be3121805759c898390531ba8,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:214,714,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,7fc42727c52ee46cf15908069bc1f839a9139fad077986c41b77066e7aaffd7c,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:22,522,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,824243dda028af9d6b6d0b5bfc1f593afe6622053e31ae472eca86c95f0272d1,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:206,706,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,82f92a0980b3af65ca3455af98e289408611091ce2505600b026dc7ae32d75ba,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:464,964,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,85f83f6fd784993e055fa5885dafaf66c1405edc4fbf3d7a8b61cb49a8e6f714,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:12,512,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,866fd56c7123401832c8449b6b503d99b4ac1c9fccf9938c85275315b6028518,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:175,675,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,86af269bc72034006a18c335162d431b9ed7b33e25a66ed305312d8681d81978,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:489,989,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,8aa226018491ddc48ef699cccad97941d959980f54811c61e24d2d30a517fdf1,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:474,974,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,8cf74d60663e400e09b9d53a19268e6f1eb8d0ad196b9316c979bf192fe41a54,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:1,501,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,8f23e82e28e8f873a01150e44ea2b44cf080ca3cda561df8880f1ada05dc3cb1,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:488,988,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,8fa931f4c375cd1e9583494347e061e7887a7bef180b858c039190eb7d3fabd7,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:347,847,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,8feb24aae42f94afb89bd4aedb776374579482a23920b6ee05dece994091aeb5,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:572,1072,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9145ada6762d5c10a24bb51b96d285dfc66c45073c54c5b5041441322041da59,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:349,849,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9314aa8bf52bf6b0ab3b648ffdf92411c8f4aaae403aa387192e81d71aea6ae1,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:599,1099,8,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,93f8f455cc9a65e4707b5180ca63f6c364d78ad5e5512ef4d2bf7bd8b408e6e2,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:89,589,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,94259046fd473d30ca845a980cf1b78b1619403d88bda07498060c1d4853992a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:230,730,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,943a467dbe9f5bac3e57eddae4a214c5bc50f15dc36dbec5532de931da33e354,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:462,962,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,94a0b6950ad39936077d002570aa5f912b9fb514636fadb1a373c42bee016e34,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:236,736,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,95a3df19210445f71d366d22a330ad75a18b00bccb641988d62e9ec19ce0cdfa,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:296,796,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,960559ad40ebde8114c081015053667735d50fa0b08c5b4629d38f7047f24c50,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:439,939,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,967b7394b117fcf19b5582ba635af1546269c6d8cf15ddc7a2dab06ada9cd0bd,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:120,620,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,969fa79803d990a295e81bf86bfd21b80361e276708041a9b6f7cf3ddca5290e,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:222,722,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9b3e4231671e36c54b6f870908de3947c6fd5a7dce418520fa86307004dbd4cd,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:568,1068,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9b547bd664d489f7fb6988c5e1fc9f0d1f90aa6d6a96ef06b57ae14451f42fd0,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:123,623,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9cca2337c255e6f9f8c5cea1a0f74a3622ef1d97ba2fbe0a55842e03512bc92a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:247,747,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9d6d536c0acd7752d21d633d346a0e10ec4aa4cc9d5b360fb80eeab184467d4f,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:259,759,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,9f316386c0d67e7208c6665fc08925f27f74d088ff3984385e8648286ab40b42,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:469,969,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a0765259c5bd3831b4e2e8ea00a4b4175a54121efeae368d8e691863d9014bcf,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:249,749,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a09a53e79ae945da2c557cba66952549d284502020a054dd6fe2b53e85a950ba,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:590,1090,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a1a28da582e94ca21d53defde86aa737c2bb4f2d51e0ce41df11e7643cc62834,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:473,973,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a1d8805cff0ddb2dec534d0cbbdf673e2d1512808ae76a20b24d609a64575b70,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:250,750,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a4a7b83b46b3bc3185d6665270b82233688587a645b303773ea15e5381fd786a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:191,691,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a559dc06a6eb97d18615efd95f8beac383b1f4c18228bc65f2dada9078f9cbcb,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:246,746,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a601d3629a512a3e2607533c8a72176f4aaeb8ea42feff75d30b84783ec1b115,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:520,1020,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a61b4cd0ce3be0a43fef3152911d06b52a95cb63aaf2812cffcf246935e74539,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:553,1053,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a700d81d6a97ce0f57b0747e05abe8b579e1e99f3a388a0dc44983946c9deeef,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:57,557,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,a92315e344bf7ed71940cc56915dcb2bb83adb2fe6f83295b782040f41e2699a,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:477,977,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,ac9fdbd9b505a027834d57f5f75678514a2297a87b570147eca164b72384dfb7,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:8,508,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,b1882d1372d65ec28acb81f1f128e83eeab873caf4e5bca4c5a68d02c8783366,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:88,588,15,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,b57f4dfb3af92eaf03129a669e10a777452b76ec19ae0c213f25c320b4b58e56,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:232,732,1,True
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,b584b171f6a6a50a5e50630b0ddfc6664e9e790a4ddb708f65a77ae247037034,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:256,756,1,False
fit_benign,iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0,b5c6d92735b5338d0a4acd61759da24fb20b3f9290e4079fad080d829332574e,,aux:aux_fit:iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0:124,624,1,False
