dataset,holdout,method,seed,seed_group,support_method,positive_budget,selected_attack_row_id,support_pool_name,in_attack_train_pool,overlaps_attack_val,overlaps_attack_eval,selection_uses_attack_eval,selection_uses_final_ood_eval
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,48,heldout_47_51,kcenter_32shot,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,49,heldout_47_51,kcenter_32shot,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,50,heldout_47_51,kcenter_32shot,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,51,heldout_47_51,kcenter_32shot,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,V1_original100_kcenter32_fixed_guard_lr,51,heldout_47_51,kcenter_32shot,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
