uid,role,source_group,attack_family,label_metric_only,score,p2_hard,m7_hard,tail_margin_score,tail_margin_tau_normal,tail_margin_tau_attack,quadrant
ton:ton_normal:normal_2:876073,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.208912186091766e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:876662,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001263335434487,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:87834,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.000562330475077,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:8785,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0016628749435767,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:880216,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0205134190618991,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:880449,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001221594284288,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:88080,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0008121822029352,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:881085,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001057121553458,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:881472,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001061693837982,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:882716,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001035954046528,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:882720,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001048118720063,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:882800,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001031999490805,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:882826,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001082024245988,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:882879,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.836131357587874e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:883125,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001143776753451,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:883189,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001008208928396,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:883356,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.311421697726473e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:883373,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.594010432716459e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:883671,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001001583368633,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:884258,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,8.20151180960238e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:884302,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.980224083643407e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:884354,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001081899972632,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:884740,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001025027886498,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:88481,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.1384530663490295,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:884911,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.802959928289056e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:885678,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,0.0005649346858263,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:885828,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.680658356752247e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:885853,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001082650196622,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:886328,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001116284911404,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:887129,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.696753891650587e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:888272,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.134304127655923e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:88973,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0004282801528461,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:890933,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.211127715185285e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:891408,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001082425005733,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:891519,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0152140539139509,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:89172,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0006191559950821,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:892019,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.576931915944442e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:893512,aux_normal_select,normal_2.pcap,benign,0,5.257329682706313e-09,False,False,0.012894868850708,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:893811,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001149562522186,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:894090,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.699261914240196e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:894150,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.240680083166808e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:894292,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0080523770302534,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:894667,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001235140662174,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:89477,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0017114997608587,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:895035,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.748329466674476e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:89523,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0006445388426072,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:895244,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.893631456885487e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:896477,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001074395113391,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:897198,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.878398850560188e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:897342,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001047384139383,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:897590,aux_normal_select,normal_2.pcap,benign,0,0.987930417060852,True,False,0.0013462376082316,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:89778,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0007591338944621,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:898002,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.862016354920343e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:898395,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001377620646962,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:89877,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,0.0004499370697885,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:901401,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.339987445855512e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:901716,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.012603954412043,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:90238,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,0.0003916378773283,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:903071,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.399223199579863e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:904028,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.00010986217967,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:90425,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0006289617740549,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:904313,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.75947589520365e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:90524,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005621440941467,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:905351,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.039869524305686e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:905516,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.75301702762954e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:905682,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001532923197373,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:905785,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0210094787180423,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:905865,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001102398819057,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:906111,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.394349763169883e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:906449,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.408837311435491e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:906724,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.807970491237938e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:908306,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.909331856761128e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:908504,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001041895811795,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:908535,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001057651024893,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:908576,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001017785762087,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:909499,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001089998622774,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:910122,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001074614847311,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:910662,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.910685912473129e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:910727,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.620587661629544e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:911044,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001157860679086,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:911108,aux_normal_select,normal_2.pcap,benign,0,4.886852821073262e-06,False,False,0.0647957175970077,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:911695,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.79704753565602e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:912134,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,0.0005507178721018,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:912657,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.094032818917185e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:912975,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0399913638830184,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:913396,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001055319371516,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:913991,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.263695392291992e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:914520,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001018347393255,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:915431,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.958787995856257e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:915840,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001202512867166,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:916365,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.89607220212929e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:91898,aux_normal_select,normal_2.pcap,benign,0,5.257329682706313e-09,False,False,0.0133232399821281,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:920911,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.262299525085837e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:921680,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.316862269770354e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:921821,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.515712008578704e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:921986,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.118985715555027e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:92297,aux_normal_select,normal_2.pcap,benign,0,4.886852821073262e-06,False,False,0.1841909289360046,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:924489,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.759223419474438e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:926151,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.98237563483417e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:926207,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.9858407843858e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:926684,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001073363091563,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:927348,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.068544022738934e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:928783,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001232194335898,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:928894,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.827491157921032e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:929003,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.924855890450999e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:929525,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.598050771979615e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:930051,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001074672836693,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:930155,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.412089275429024e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:930355,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001061126895365,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:930850,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.149849261622876e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:931223,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001114858023356,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:931978,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.54885729495436e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:931990,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.197617717087269e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:932550,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.816800593398511e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:932590,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.270366717828438e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933211,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0002444474666845,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933342,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.419815276283771e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933393,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.352613465627655e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933592,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.490169420838356e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933677,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.507784125162289e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:933767,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.010431695729494,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:934012,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001032737854984,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:934090,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.73943097051233e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:93418,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005322917713783,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:934180,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.50986034492962e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:934999,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001105830888263,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:935342,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.714545401744545e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:935455,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.566187170799822e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:936188,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001053122687153,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:936244,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.617280738893896e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:936379,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.534489799989387e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:938064,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.875771891325712e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:938126,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.750809891149402e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:938683,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001224114530486,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:938824,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.533210686640814e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:939194,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.95640517026186e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:939485,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.328593685291708e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:940369,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0144417556002736,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:940558,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.952206942718476e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:941353,aux_normal_select,normal_2.pcap,benign,0,0.504751980304718,True,False,0.0004322490713093,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:94140,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0632787868380546,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:941706,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.518756269244476e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:944836,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.612173405708745e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:945009,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001081692098523,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:945252,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.360193169210106e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:945272,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.832022674847394e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
