csv_member,segment_id,label,segment_start_row,segment_end_row,segment_rows,first_attack_row,phase_at_start
processed/iotsim-domotic-monitor-1.csv,4493,Telnet Brute Force,68174,68177,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4494,Ingress Tool Transfer,68178,68179,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4495,TCP Scan,68180,68204,25,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4496,Ingress Tool Transfer,68205,68206,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4497,TCP Scan,68207,68213,7,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4498,Telnet Brute Force,68214,68227,14,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4499,TCP Scan,68228,68234,7,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4500,Ingress Tool Transfer,68235,68235,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4501,TCP Scan,68236,68236,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4502,Ingress Tool Transfer,68237,68237,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4503,TCP Scan,68238,68246,9,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4504,Telnet Brute Force,68247,68249,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4505,TCP Scan,68250,68257,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4506,Ingress Tool Transfer,68258,68259,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4507,TCP Scan,68260,68267,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4508,Telnet Brute Force,68268,68272,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4509,TCP Scan,68273,68276,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4510,Ingress Tool Transfer,68277,68277,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4511,Telnet Brute Force,68278,68291,14,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4512,TCP Scan,68292,68449,158,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4513,Ingress Tool Transfer,68450,68450,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4514,TCP Scan,68451,68466,16,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4515,Ingress Tool Transfer,68467,68468,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4516,TCP Scan,68469,68476,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4517,Ingress Tool Transfer,68477,68477,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4518,TCP Scan,68478,68490,13,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4519,Ingress Tool Transfer,68491,68491,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4520,TCP Scan,68492,68645,154,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4521,Ingress Tool Transfer,68646,68646,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4522,TCP Scan,68647,68647,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4523,Ingress Tool Transfer,68648,68648,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4524,TCP Scan,68649,68696,48,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4525,Ingress Tool Transfer,68697,68697,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4526,TCP Scan,68698,68698,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4527,Ingress Tool Transfer,68699,68699,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4528,TCP Scan,68700,68720,21,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4529,Ingress Tool Transfer,68721,68722,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4530,Telnet Brute Force,68723,68724,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4531,TCP Scan,68725,68734,10,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4532,Ingress Tool Transfer,68735,68735,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4533,TCP Scan,68736,68736,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4534,Telnet Brute Force,68737,68740,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4535,TCP Scan,68741,68742,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4536,Telnet Brute Force,68743,68751,9,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4537,TCP Scan,68752,68752,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4538,C&C Communication,68753,68755,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4539,TCP Scan,68756,68911,156,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4540,Ingress Tool Transfer,68912,68912,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4541,TCP Scan,68913,68938,26,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4542,Ingress Tool Transfer,68939,68940,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4543,TCP Scan,68941,68948,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4544,Ingress Tool Transfer,68949,68949,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4545,TCP Scan,68950,68967,18,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4546,Telnet Brute Force,68968,68970,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4547,TCP Scan,68971,68974,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4548,Ingress Tool Transfer,68975,68975,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4549,TCP Scan,68976,68983,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4550,Ingress Tool Transfer,68984,68984,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4551,TCP Scan,68985,68986,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4552,Ingress Tool Transfer,68987,68987,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4553,TCP Scan,68988,69010,23,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4554,Ingress Tool Transfer,69011,69012,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4555,TCP Scan,69013,69050,38,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4556,Ingress Tool Transfer,69051,69051,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4557,TCP Scan,69052,69052,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4558,Ingress Tool Transfer,69053,69053,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4559,TCP Scan,69054,69074,21,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4560,Ingress Tool Transfer,69075,69075,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4561,Telnet Brute Force,69076,69077,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4562,TCP Scan,69078,69078,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4563,Telnet Brute Force,69079,69106,28,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4564,TCP Scan,69107,69117,11,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4565,Ingress Tool Transfer,69118,69118,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4566,TCP Scan,69119,69259,141,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4567,Ingress Tool Transfer,69260,69260,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4568,TCP Scan,69261,69263,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4569,Ingress Tool Transfer,69264,69264,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4570,TCP Scan,69265,69280,16,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4571,Ingress Tool Transfer,69281,69282,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4572,TCP Scan,69283,69291,9,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4573,Ingress Tool Transfer,69292,69292,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4574,TCP Scan,69293,69295,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4575,Ingress Tool Transfer,69296,69296,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4576,TCP Scan,69297,69298,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4577,Ingress Tool Transfer,69299,69299,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4578,TCP Scan,69300,69302,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4579,Telnet Brute Force,69303,69306,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4580,TCP Scan,69307,69368,62,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4581,Ingress Tool Transfer,69369,69369,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4582,TCP Scan,69370,69466,97,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4583,Telnet Brute Force,69467,69468,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4584,TCP Scan,69469,69487,19,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4585,Ingress Tool Transfer,69488,69489,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4586,TCP Scan,69490,69490,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4587,Telnet Brute Force,69491,69491,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4588,TCP Scan,69492,69503,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4589,Ingress Tool Transfer,69504,69505,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4590,TCP Scan,69506,69517,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4591,Ingress Tool Transfer,69518,69518,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4592,TCP Scan,69519,69715,197,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4593,Telnet Brute Force,69716,69722,7,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4594,TCP Scan,69723,69723,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4595,Telnet Brute Force,69724,69726,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4596,Ingress Tool Transfer,69727,69729,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4597,TCP Scan,69730,69748,19,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4598,Telnet Brute Force,69749,69750,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4599,Ingress Tool Transfer,69751,69752,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4600,TCP Scan,69753,69770,18,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4601,Telnet Brute Force,69771,69782,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4602,Ingress Tool Transfer,69783,69784,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4603,TCP Scan,69785,69799,15,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4604,Telnet Brute Force,69800,69804,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4605,Ingress Tool Transfer,69805,69805,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4606,TCP Scan,69806,69808,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4607,Telnet Brute Force,69809,69827,19,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4608,TCP Scan,69828,69836,9,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4609,Ingress Tool Transfer,69837,69837,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4610,TCP Scan,69838,69991,154,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4611,Ingress Tool Transfer,69992,69993,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4612,TCP Scan,69994,70045,52,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4613,Ingress Tool Transfer,70046,70047,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4614,TCP Scan,70048,70073,26,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4615,Ingress Tool Transfer,70074,70075,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4616,TCP Scan,70076,70098,23,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4617,Ingress Tool Transfer,70099,70100,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4618,TCP Scan,70101,70117,17,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4619,Ingress Tool Transfer,70118,70118,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4620,TCP Scan,70119,70465,347,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4621,Ingress Tool Transfer,70466,70466,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4622,TCP Scan,70467,70615,149,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4623,Ingress Tool Transfer,70616,70617,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4624,TCP Scan,70618,70636,19,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4625,Ingress Tool Transfer,70637,70638,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4626,TCP Scan,70639,70651,13,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4627,Ingress Tool Transfer,70652,70653,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4628,TCP Scan,70654,70659,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4629,Telnet Brute Force,70660,70661,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4630,TCP Scan,70662,70665,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4631,Telnet Brute Force,70666,70667,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4632,TCP Scan,70668,70668,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4633,Ingress Tool Transfer,70669,70669,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4634,Telnet Brute Force,70670,70673,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4635,TCP Scan,70674,70675,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4636,Telnet Brute Force,70676,70679,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4637,TCP Scan,70680,70681,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4638,Telnet Brute Force,70682,70692,11,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4639,TCP Scan,70693,70693,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4640,Telnet Brute Force,70694,70694,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4641,TCP Scan,70695,70847,153,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4642,Ingress Tool Transfer,70848,70848,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4643,TCP Scan,70849,70880,32,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4644,Ingress Tool Transfer,70881,70882,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4645,Telnet Brute Force,70883,70894,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4646,Ingress Tool Transfer,70895,70895,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4647,Telnet Brute Force,70896,70910,15,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4648,Ingress Tool Transfer,70911,70911,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4649,TCP Scan,70912,70913,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4650,Telnet Brute Force,70914,70914,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4651,TCP Scan,70915,70930,16,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4652,Ingress Tool Transfer,70931,70932,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4653,TCP Scan,70933,70940,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4654,Telnet Brute Force,70941,70946,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4655,TCP Scan,70947,70949,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4656,Ingress Tool Transfer,70950,70950,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4657,TCP Scan,70951,70952,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4658,Ingress Tool Transfer,70953,70953,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4659,Telnet Brute Force,70954,70955,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4660,TCP Scan,70956,70958,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4661,Telnet Brute Force,70959,70963,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4662,TCP Scan,70964,70969,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4663,Telnet Brute Force,70970,70970,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4664,TCP Scan,70971,70972,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4665,Ingress Tool Transfer,70973,70973,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4666,TCP Scan,70974,70974,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4667,Ingress Tool Transfer,70975,70975,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4668,TCP Scan,70976,71003,28,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4669,Telnet Brute Force,71004,71004,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4670,TCP Scan,71005,71008,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4671,Ingress Tool Transfer,71009,71010,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4672,TCP Scan,71011,71026,16,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4673,Telnet Brute Force,71027,71027,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4674,TCP Scan,71028,71032,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4675,Telnet Brute Force,71033,71033,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4676,TCP Scan,71034,71034,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4677,Telnet Brute Force,71035,71036,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4678,Ingress Tool Transfer,71037,71038,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4679,TCP Scan,71039,71040,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4680,Telnet Brute Force,71041,71041,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4681,TCP Scan,71042,71053,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4682,Ingress Tool Transfer,71054,71054,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4683,TCP Scan,71055,71097,43,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4684,Telnet Brute Force,71098,71117,20,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4685,Ingress Tool Transfer,71118,71118,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4686,TCP Scan,71119,71271,153,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4687,Ingress Tool Transfer,71272,71273,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4688,TCP Scan,71274,71283,10,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4689,Telnet Brute Force,71284,71293,10,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4690,TCP Scan,71294,71299,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4691,Telnet Brute Force,71300,71303,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4692,TCP Scan,71304,71309,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4693,Telnet Brute Force,71310,71311,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4694,Ingress Tool Transfer,71312,71313,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4695,TCP Scan,71314,71322,9,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4696,Ingress Tool Transfer,71323,71323,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4697,TCP Scan,71324,71325,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4698,Telnet Brute Force,71326,71337,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4699,TCP Scan,71338,71338,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4700,Telnet Brute Force,71339,71353,15,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4701,TCP Scan,71354,71513,160,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4702,Ingress Tool Transfer,71514,71514,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4703,TCP Scan,71515,71546,32,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4704,Ingress Tool Transfer,71547,71547,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4705,TCP Scan,71548,71548,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4706,Ingress Tool Transfer,71549,71549,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4707,TCP Scan,71550,71561,12,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4708,Ingress Tool Transfer,71562,71562,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4709,TCP Scan,71563,71592,30,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4710,Ingress Tool Transfer,71593,71593,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4711,TCP Scan,71594,71757,164,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4712,Ingress Tool Transfer,71758,71759,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4713,TCP Scan,71760,71827,68,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4714,Ingress Tool Transfer,71828,71829,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4715,Telnet Brute Force,71830,71830,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4716,TCP Scan,71831,71838,8,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4717,Telnet Brute Force,71839,71839,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4718,TCP Scan,71840,71857,18,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4719,Ingress Tool Transfer,71858,71859,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4720,TCP Scan,71860,71877,18,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4721,Ingress Tool Transfer,71878,71879,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4722,TCP Scan,71880,71883,4,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4723,Telnet Brute Force,71884,71886,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4724,TCP Scan,71887,71888,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4725,Telnet Brute Force,71889,71889,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4726,TCP Scan,71890,71891,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4727,Telnet Brute Force,71892,71894,3,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4728,TCP Scan,71895,71899,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4729,Telnet Brute Force,71900,71900,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4730,TCP Scan,71901,71918,18,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4731,Ingress Tool Transfer,71919,71920,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4732,Telnet Brute Force,71921,71922,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4733,TCP Scan,71923,71924,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4734,Telnet Brute Force,71925,71925,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4735,TCP Scan,71926,71941,16,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4736,Ingress Tool Transfer,71942,71943,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4737,Telnet Brute Force,71944,71948,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4738,TCP Scan,71949,71958,10,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4739,TCP Scan,71960,71960,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4740,Reporting,71962,71966,5,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4741,TCP Scan,71967,71967,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4742,Reporting,71968,71968,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4743,TCP Scan,71969,71970,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4744,Ingress Tool Transfer,71971,71972,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4745,Reporting,71973,71974,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4746,Telnet Brute Force,71975,71980,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4747,TCP Scan,71981,71981,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4748,Telnet Brute Force,71982,71983,2,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4749,TCP Scan,71984,71984,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4750,Ingress Tool Transfer,71985,71985,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4751,Telnet Brute Force,71986,71991,6,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4752,TCP Scan,71992,72173,182,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4753,Ingress Tool Transfer,72174,72174,1,2534,tail_gt_10000
processed/iotsim-domotic-monitor-1.csv,4754,TCP Scan,72175,72178,4,2534,tail_gt_10000
