dataset,holdout,method,seed,seed_group,support_method,support_budget,selected_attack_row_id,support_pool_name,in_attack_train_pool,overlaps_attack_val,overlaps_attack_eval,selection_uses_attack_eval,selection_uses_final_ood_eval
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M9_source_rich_top32_kcenter32_hardneg_w4,49,heldout_47_51,kcenter,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M0_V1_original100_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M1_V2_source_rich_top32_kcenter32_fixed_guard,50,heldout_47_51,kcenter,32,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7342,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7413,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7482,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7570,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7774,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7882,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7889,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7927,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7935,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7937,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,7975,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8017,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8037,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8066,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8081,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8227,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8383,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8385,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8606,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8637,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8646,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8664,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8755,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8756,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8761,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8768,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8772,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8775,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8777,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8779,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,8790,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9040,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9042,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9043,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9101,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9123,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9184,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9245,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9246,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9311,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9347,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9350,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9351,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9353,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9429,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9437,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9440,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9576,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9578,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9602,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9605,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9609,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9624,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9627,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9644,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9647,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9652,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9684,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9685,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9686,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9689,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M3_source_rich_top32_kcenter64_fixed_guard,50,heldout_47_51,kcenter,64,9706,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M4_source_rich_top32_kcenter128_fixed_guard,50,heldout_47_51,kcenter,128,7278,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M4_source_rich_top32_kcenter128_fixed_guard,50,heldout_47_51,kcenter,128,7342,local_harder_holdout_attack_train_pool,True,False,False,False,False
harder_holdout,chrono_late_train_early_eval,M4_source_rich_top32_kcenter128_fixed_guard,50,heldout_47_51,kcenter,128,7343,local_harder_holdout_attack_train_pool,True,False,False,False,False
