strategy,state_id,role,split_role,pcap_member,csv_member,packet_index,recorded_index,packet_timestamp_epoch,binary_label_from_alignment,attack_type_from_raw_path,warmup_only,model_ready_hint
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644710,157,1737235771.169886,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644711,158,1737235771.169898,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644712,159,1737235771.171252,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644713,160,1737235771.210016,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644714,161,1737235771.210062,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644715,162,1737235771.210078,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644716,163,1737235771.224630,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644717,164,1737235771.225114,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644718,165,1737235771.250384,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644719,166,1737235771.250442,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644720,167,1737235771.288305,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644721,168,1737235771.290712,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644722,169,1737235771.290738,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644723,170,1737235771.331119,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644724,171,1737235771.331181,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644725,172,1737235771.331208,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644726,173,1737235771.331253,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644727,174,1737235771.331278,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644728,175,1737235771.331320,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644729,176,1737235771.331346,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644730,177,1737235771.331371,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644731,178,1737235771.331401,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644732,179,1737235771.331424,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644733,180,1737235771.331452,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644734,181,1737235771.331490,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644735,182,1737235771.331512,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644736,183,1737235771.331535,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644737,184,1737235771.331594,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644738,185,1737235771.331629,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644739,186,1737235771.331668,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644740,187,1737235771.331685,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644741,188,1737235771.371621,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644742,189,1737235771.371652,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644743,190,1737235771.371674,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644744,191,1737235771.411988,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644745,192,1737235771.412040,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644746,193,1737235771.416258,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644747,194,1737235771.452341,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644748,195,1737235771.452397,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644749,196,1737235771.481086,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644750,197,1737235771.481116,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644751,198,1737235771.481128,attack,mirai-infection,false,true
reset_at_split_boundary_new_heldout_attack,new_heldout::iotsim-ip-camera-museum-1,new_heldout_attack_eval_probe,new_heldout_attack_eval_probe,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,644752,199,1737235771.492717,attack,mirai-infection,false,true
