view_version,view_role,view_row_id,sample_id,label_region_id,exact_attack_label,source_role,pcap_path,csv_path,pcap_packet_index,csv_row_index,packet_timestamp,provenance_hash,global_candidate_id,feature_asset_uri,feature_vector_sha256,origin,promotion_event_id,immutable
support_train_view_v1,support_train,view_row_9768845d4d6ee915,support_000262,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,1999702,4784679,1737831892.367028,3007a42929fa9fa7812e06e2f111149da648a350c6948121fcd787974b909640,cand_00045399,issue27cd://chunk/00013/row/157,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_b57360f0f57f9aa2,support_000264,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,1999701,4784678,1737831892.366985,5b25d190925cf57de0a2498e3136139c0831eb5eb0570f95ea751f8a91894b9b,cand_00045398,issue27cd://chunk/00013/row/156,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_5e53f547fc8c7428,support_000265,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,196640,2981727,1737830924.352732,7c2c7ceab7552da5b5516432abc95551172e2ed639d0e70543bbc6027c2ceabc,cand_00045250,issue27cd://chunk/00013/row/8,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_9e306232bd2a978e,support_000266,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,194982,2980071,1737830914.337341,2c4667f1fe08350b51441b6c531bc44870882a366d5576824a72537b6ded13a6,cand_00045245,issue27cd://chunk/00013/row/3,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_5ab8dd0a7a7ba41b,support_000268,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,1161257,3946239,1737831828.366822,59ee876ae06702133c2a5a937b7f0d2171344503bdd8616460b147b0feaec0be,cand_00045388,issue27cd://chunk/00013/row/146,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e8dbea3d892b2e9e,support_000269,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,196642,2981729,1737830924.352773,dd128f8419a6da9872620e4f69e20fedf824a7405049f539fb6fccaf311e2e27,cand_00045252,issue27cd://chunk/00013/row/10,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_edda3b095f2d7846,support_000270,label_region_c442f198c9062120,Mirai C&C Communication,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,194984,2980073,1737830914.342666,a246b4283f7a49b772fbce64e4e66bf627799c01bf6843080641e54154db9bb8,cand_00045247,issue27cd://chunk/00013/row/5,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_8c90e191ce047d29,support_000272,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4591476,7376424,1737832133.616236,ca815559e78a3a3730bed9d1b7c780888c2dda1d6ef724077467001ca2fb8b27,cand_00049088,issue27cd://chunk/00014/row/3596,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_3ff59b2563fd4628,support_000273,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4588562,7373513,1737832133.581111,9cd5397e3d4a1a1376afc50def0df05b0b0ec101438b960b19c08e2bdd80d966,cand_00046179,issue27cd://chunk/00014/row/687,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_76affde569e340a3,support_000274,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587874,7372822,1737832133.572434,e2f33286613065352d6ddfb2132016779c48d61dcfe48085b584c029d755a8e3,cand_00045492,issue27cd://chunk/00014/row/0,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7f7bfe7a4913b6f1,support_000276,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587875,7372823,1737832133.572451,74ccf94b349f00edbd44032bd0fc12ff8c27019a340ca59d6ad0781de19bf775,cand_00045493,issue27cd://chunk/00014/row/1,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_d03667abf9747bbc,support_000277,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056306,1104855,1737827481.639154,87c9eb8b5e189cbf936a711b23ad16e580316b01109a3a4f13043f52cb75e2e1,cand_00008645,issue27cd://chunk/00004/row/2,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_18ec674ce2427ba6,support_000278,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056304,1104853,1737827481.639086,1416cd68214450f68f94ae2d8f524804572aff8187d3ca610fb2c3ba8e1a3132,cand_00008643,issue27cd://chunk/00004/row/0,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_599867ef06e19039,support_000280,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587931,7372879,1737832133.573060,af428989144ed29776c1e0bb25b2098a84c52877b1384e958cbfd5df22ffb867,cand_00045549,issue27cd://chunk/00014/row/57,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_fd7fa4356f748cc4,support_000281,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056340,1104889,1737827481.641082,6a063d35b81f423751561adb76a7c5201df2e5853dfc75d167362b012c8be04d,cand_00008673,issue27cd://chunk/00004/row/30,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_885bd386350528b0,support_000282,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056311,1104860,1737827481.639218,b1e84b9739d76cbbd73e7da95e5e3addd61ffc50732a095cf26b585d6e60e894,cand_00008650,issue27cd://chunk/00004/row/7,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_69c49f284f0fac7b,support_000284,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4588105,7373053,1737832133.575079,cdfc8294a6a9924d23c0b3679b1180520e23e764d305b2db86cdb4a5ad988760,cand_00045723,issue27cd://chunk/00014/row/231,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_df6909632734eeb2,support_000285,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056366,1104915,1737827481.641305,bcf5c8205b068d626b0ceac56658ef8370c99e97facc092e669f487ec2dd9b2c,cand_00008699,issue27cd://chunk/00004/row/56,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_d19ced4625a961d1,support_000286,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056305,1104854,1737827481.639138,1eb77edaa5aca197417fd91354bb26c8c1e082e086cd6a9aadbde31c369a4ffd,cand_00008644,issue27cd://chunk/00004/row/1,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_4ea79f049d7655f1,support_000288,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056325,1104874,1737827481.639336,c87cb71e04dbdf8f197e1c01c7b72a08bdd961dde0d7ad5e4db94940c1414773,cand_00008664,issue27cd://chunk/00004/row/21,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_1534ab55a860b8ce,support_000289,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587876,7372824,1737832133.572480,75b536f18469317ad4814233e195f4610fb4c81a64838b982cbde76fa6747293,cand_00045494,issue27cd://chunk/00014/row/2,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_cd77f3db24e1f717,support_000290,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056308,1104857,1737827481.639179,c7960afc39b1bb9e961d4db54a98526ea394d6724d8c3292e6318e8b385fa399,cand_00008647,issue27cd://chunk/00004/row/4,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_4c804b3235030296,support_000292,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4588559,7373507,1737832133.581092,9751b5f90729548574e820efec9a2f3f490053f022aedf407b0bdcc59d42d75b,cand_00046177,issue27cd://chunk/00014/row/685,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_a0fd4589c7c7a12a,support_000293,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1064302,1112851,1737827482.105821,e98148f5cabe47bf62e2d783c551ea1f4623233d5d2847509c9f6fd33ef002a0,cand_00016635,issue27cd://chunk/00004/row/7992,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_06b2688f585db4d9,support_000294,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056361,1104910,1737827481.641267,ac5d5f1a2ef6edcfe530fe386f970dc879d2df2963eb4667560908e221dadd54,cand_00008694,issue27cd://chunk/00004/row/51,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_39969adf0f4342f8,support_000296,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587987,7372935,1737832133.573594,373ca5225e0213b21a8e0c03e654c0a98121d7a4e8ebac0ea644176b6f92b811,cand_00045605,issue27cd://chunk/00014/row/113,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_c1de23a79cae3250,support_000297,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587878,7372826,1737832133.572504,fc90520256927d97524a55877ead1ac32c1fb1623440d37d571c9eb284bab87f,cand_00045496,issue27cd://chunk/00014/row/4,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e092c39a5c3abd21,support_000298,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587903,7372851,1737832133.572806,ab6609cc9ba4692b6ce19858963427f3f6641e858e7eb79bdeffb554752e5517,cand_00045521,issue27cd://chunk/00014/row/29,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_884f7d04359711d2,support_000300,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056760,1105309,1737827481.664570,c2c65823bd137c936f4c3207cdd64813275187264a98b3a4450b0317cec37a9e,cand_00009093,issue27cd://chunk/00004/row/450,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_6731acfa2a62b826,support_000301,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4595884,7380832,1737832133.668756,9aba0715149ccec0e926c2e6f6720bf233ae9cef3e02f77c8a9322bee2bbd23e,cand_00053491,issue27cd://chunk/00014/row/7999,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_1ab3c947910a27e6,support_000302,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056315,1104864,1737827481.639250,7a4dcf9cd58d5146d981aae5f2607b277de5f5d00f2c9ede0354a8e0241b5d32,cand_00008654,issue27cd://chunk/00004/row/11,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_a23961eb1edda218,support_000304,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587879,7372827,1737832133.572515,f62628c5ec39938274191de54805d19aaecc3fb553b89780d607d238e43241dd,cand_00045497,issue27cd://chunk/00014/row/5,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_eee2fe546046c005,support_000305,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056557,1105106,1737827481.652390,fe1bf3e8a52720664095ccd959c2abb4aed6a2416c4ad0244c774e5fd0e6e683,cand_00008890,issue27cd://chunk/00004/row/247,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_65df7a29a53fdc9c,support_000306,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056347,1104896,1737827481.641146,a841c3d48816e80ba85ee6db78036563a485530f24914b453f8de3dd05790bf7,cand_00008680,issue27cd://chunk/00004/row/37,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7af88d354384a968,support_000308,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1060260,1108809,1737827481.871509,a986e341dc4155d11ecf035be4857190ff8076afeceb0315d1bc7a0aecab5760,cand_00012593,issue27cd://chunk/00004/row/3950,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e3e10b8239898256,support_000309,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056336,1104885,1737827481.641040,169f275f02616eeb296e463ea0e4ea1ebf9660aa088b54f02129cfd37be0e229,cand_00008669,issue27cd://chunk/00004/row/26,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7620aea7f901ba0b,support_000310,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056309,1104858,1737827481.639200,acc6efc44ec64d2aa9b1fe6b1fdb540da0435343e0f28d486a11069e067d6cc0,cand_00008648,issue27cd://chunk/00004/row/5,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_a3154caa67e6f63b,support_000312,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4588034,7372982,1737832133.574172,fc549e1495c62c3a05f30d95a5ebf4832847d8baaea951e13eb024d47fb3d047,cand_00045652,issue27cd://chunk/00014/row/160,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_c40b0eb87050495b,support_000313,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587954,7372902,1737832133.573273,2827b2ab7325283358cc2ee843def97fd53d11d325906c9b6412ad12c7bcc1a7,cand_00045572,issue27cd://chunk/00014/row/80,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_fb45d02640eeaa0b,support_000314,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056360,1104909,1737827481.641260,0c7dfd95b501aa002c3b5ecc625635f5573d53220820f6b44572e876246a3226,cand_00008693,issue27cd://chunk/00004/row/50,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_5d50e181091c83d3,support_000316,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587895,7372843,1737832133.572716,c61a6ee1760f70d89ff491ce33e38f1279f9983a17a7001cb50ba839edf20384,cand_00045513,issue27cd://chunk/00014/row/21,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_5465e9e7d2320ec4,support_000317,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587880,7372828,1737832133.572525,e0170724ccd2f8932abb5907dfe0e44a81b4eb94d648240026f7287e26179484,cand_00045498,issue27cd://chunk/00014/row/6,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_3ef67a08ed848529,support_000318,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4593599,7378547,1737832133.641644,8e7b19466d7e72b68e4e49733b4e1955fb50d42312d76d0f80bb3272eaadef47,cand_00051209,issue27cd://chunk/00014/row/5717,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_2eae1144388a04a3,support_000320,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587886,7372834,1737832133.572597,8ac2383f4a25d43e263cc4e603122b0a27b04d6702f448d73bd489a3c31bbdb0,cand_00045504,issue27cd://chunk/00014/row/12,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_4a3f91aaf9b52c04,support_000321,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056319,1104868,1737827481.639286,d9522dce1cf29eacc890a3ce6ee93a8fe0fc380ad2e8607d0cb93a003e5ba1ff,cand_00008658,issue27cd://chunk/00004/row/15,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7ba3cea0a92a3f1b,support_000322,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4587882,7372830,1737832133.572546,ee4983e290d9fef76889a475e71b1f4799fb22b57a8a50480f95dc84dbdd5852,cand_00045500,issue27cd://chunk/00014/row/8,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_f130d190c3cb4226,support_000324,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056313,1104862,1737827481.639234,25d0f6624f9a7a2d8fa891e1058bd9377363f4fae3c10e80e1a6af49464b6e0c,cand_00008652,issue27cd://chunk/00004/row/9,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e30a96db69910b6c,support_000325,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056455,1105004,1737827481.646774,9bf269fc3d7f57676243cc1653db47c9ea0db6fb429c5957be78b48ba9c0f7f4,cand_00008788,issue27cd://chunk/00004/row/145,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_9d5234a22b12feb0,support_000326,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056310,1104859,1737827481.639211,e226df2d6fcee4b62f9e8bac10673a0620247fa026f84ed7c25f4acbc7092144,cand_00008649,issue27cd://chunk/00004/row/6,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_23640b23b58df3dd,support_000328,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1056345,1104894,1737827481.641129,66426b0feaf6d960f4629469dd0b74e82c8530ef994613e46d1f842ece201edc,cand_00008678,issue27cd://chunk/00004/row/35,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_d04b36c9e3a84d58,support_000329,label_region_4cf30d2cf74a44b3,Mirai GRE Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1058854,1107403,1737827481.785431,9e2d8de7653532259adfb7ebfa348fb224b9dbca7026bf7403de8c841b4e3966,cand_00011187,issue27cd://chunk/00004/row/2544,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
