seed,budget,requested_labels,confirmed_attack_labels,label_efficiency,active_candidate_pool_rows,dev_query_rows,selected_local_indices_sha256,confirmed_attack_local_indices_sha256,candidate_count,uncovered_candidate_count,selector,support_val_p95_radius,uses_candidate_labels_for_selection,uses_query_labels_for_selection,selection_rank_detail,selected_local_index,csv_member,packet_index,oracle_label_after_selection,uses_label_for_selection,selected_file_count_json
45,32,,,,,,,,,,,,,,16,3150,processed/iotsim-ip-camera-street-1.csv,413263,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,17,3158,processed/iotsim-ip-camera-street-1.csv,413271,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,18,3159,processed/iotsim-ip-camera-street-1.csv,413272,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,19,3165,processed/iotsim-ip-camera-street-1.csv,413278,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,20,3192,processed/iotsim-ip-camera-street-1.csv,413305,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,21,3217,processed/iotsim-ip-camera-street-1.csv,413330,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,22,3244,processed/iotsim-ip-camera-street-1.csv,413357,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,23,3465,processed/iotsim-ip-camera-street-1.csv,413578,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,24,3569,processed/iotsim-ip-camera-street-1.csv,413682,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,25,3579,processed/iotsim-ip-camera-street-1.csv,413692,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,26,3607,processed/iotsim-ip-camera-street-1.csv,413720,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,27,3608,processed/iotsim-ip-camera-street-1.csv,413721,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,28,3613,processed/iotsim-ip-camera-street-1.csv,413726,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,29,3646,processed/iotsim-ip-camera-street-1.csv,413759,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,30,3662,processed/iotsim-ip-camera-street-1.csv,413775,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
45,32,,,,,,,,,,,,,,31,3828,processed/iotsim-ip-camera-street-1.csv,413941,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 15, ""processed/iotsim-ip-camera-street-1.csv"": 17}"
46,0,0,0,0.0,2000,4000,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2000,0,none_budget_0,,,,,,,,,,
46,4,4,4,1.0,2000,4000,56fab9d108e59a01da338b301af01823e4b9cbf91829ef5844a1f190d08935a1,56fab9d108e59a01da338b301af01823e4b9cbf91829ef5844a1f190d08935a1,2000,1756,coverage_aware_uncovered_first_farthest_first_feature_only,37.582725524902344,False,False,,,,,,,
46,4,,,,,,,,,,,,,,0,683,processed/iotsim-ip-camera-museum-1.csv,645236,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 1, ""processed/iotsim-ip-camera-street-1.csv"": 3}"
46,4,,,,,,,,,,,,,,1,3158,processed/iotsim-ip-camera-street-1.csv,413271,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 1, ""processed/iotsim-ip-camera-street-1.csv"": 3}"
46,4,,,,,,,,,,,,,,2,3608,processed/iotsim-ip-camera-street-1.csv,413721,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 1, ""processed/iotsim-ip-camera-street-1.csv"": 3}"
46,4,,,,,,,,,,,,,,3,3613,processed/iotsim-ip-camera-street-1.csv,413726,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 1, ""processed/iotsim-ip-camera-street-1.csv"": 3}"
46,8,8,8,1.0,2000,4000,0e43d6c65992fcdcea32da610c1fd42d0133c68e77e5112702f44fc55c8bad4c,0e43d6c65992fcdcea32da610c1fd42d0133c68e77e5112702f44fc55c8bad4c,2000,1756,coverage_aware_uncovered_first_farthest_first_feature_only,37.582725524902344,False,False,,,,,,,
46,8,,,,,,,,,,,,,,0,85,processed/iotsim-ip-camera-museum-1.csv,644638,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,1,516,processed/iotsim-ip-camera-museum-1.csv,645069,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,2,683,processed/iotsim-ip-camera-museum-1.csv,645236,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,3,3050,processed/iotsim-ip-camera-street-1.csv,413163,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,4,3158,processed/iotsim-ip-camera-street-1.csv,413271,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,5,3608,processed/iotsim-ip-camera-street-1.csv,413721,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,6,3613,processed/iotsim-ip-camera-street-1.csv,413726,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,8,,,,,,,,,,,,,,7,3987,processed/iotsim-ip-camera-street-1.csv,414100,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 3, ""processed/iotsim-ip-camera-street-1.csv"": 5}"
46,16,16,16,1.0,2000,4000,4bc61dd93c37f21f65876708b0798e5a9c54bf0fbd7ff5dc9a9c5da91ac84188,4bc61dd93c37f21f65876708b0798e5a9c54bf0fbd7ff5dc9a9c5da91ac84188,2000,1756,coverage_aware_uncovered_first_farthest_first_feature_only,37.582725524902344,False,False,,,,,,,
46,16,,,,,,,,,,,,,,0,46,processed/iotsim-ip-camera-museum-1.csv,644599,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,1,85,processed/iotsim-ip-camera-museum-1.csv,644638,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,2,516,processed/iotsim-ip-camera-museum-1.csv,645069,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,3,596,processed/iotsim-ip-camera-museum-1.csv,645149,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,4,632,processed/iotsim-ip-camera-museum-1.csv,645185,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,5,683,processed/iotsim-ip-camera-museum-1.csv,645236,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,6,779,processed/iotsim-ip-camera-museum-1.csv,645332,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,7,3013,processed/iotsim-ip-camera-street-1.csv,413126,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,8,3050,processed/iotsim-ip-camera-street-1.csv,413163,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,9,3158,processed/iotsim-ip-camera-street-1.csv,413271,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,10,3215,processed/iotsim-ip-camera-street-1.csv,413328,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,11,3559,processed/iotsim-ip-camera-street-1.csv,413672,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,12,3607,processed/iotsim-ip-camera-street-1.csv,413720,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,13,3608,processed/iotsim-ip-camera-street-1.csv,413721,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,14,3613,processed/iotsim-ip-camera-street-1.csv,413726,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,16,,,,,,,,,,,,,,15,3987,processed/iotsim-ip-camera-street-1.csv,414100,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 7, ""processed/iotsim-ip-camera-street-1.csv"": 9}"
46,32,32,32,1.0,2000,4000,1b103b5981d80a4aafc589e7d56848ccb2e3ca77aed058906c678674de65c8ec,1b103b5981d80a4aafc589e7d56848ccb2e3ca77aed058906c678674de65c8ec,2000,1756,coverage_aware_uncovered_first_farthest_first_feature_only,37.582725524902344,False,False,,,,,,,
46,32,,,,,,,,,,,,,,0,46,processed/iotsim-ip-camera-museum-1.csv,644599,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,1,78,processed/iotsim-ip-camera-museum-1.csv,644631,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,2,85,processed/iotsim-ip-camera-museum-1.csv,644638,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,3,111,processed/iotsim-ip-camera-museum-1.csv,644664,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,4,118,processed/iotsim-ip-camera-museum-1.csv,644671,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,5,195,processed/iotsim-ip-camera-museum-1.csv,644748,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,6,281,processed/iotsim-ip-camera-museum-1.csv,644834,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,7,406,processed/iotsim-ip-camera-museum-1.csv,644959,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,8,489,processed/iotsim-ip-camera-museum-1.csv,645042,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,9,516,processed/iotsim-ip-camera-museum-1.csv,645069,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,10,567,processed/iotsim-ip-camera-museum-1.csv,645120,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,11,577,processed/iotsim-ip-camera-museum-1.csv,645130,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,12,596,processed/iotsim-ip-camera-museum-1.csv,645149,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,13,632,processed/iotsim-ip-camera-museum-1.csv,645185,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,14,683,processed/iotsim-ip-camera-museum-1.csv,645236,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,15,779,processed/iotsim-ip-camera-museum-1.csv,645332,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,16,3013,processed/iotsim-ip-camera-street-1.csv,413126,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,17,3050,processed/iotsim-ip-camera-street-1.csv,413163,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,18,3158,processed/iotsim-ip-camera-street-1.csv,413271,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,19,3159,processed/iotsim-ip-camera-street-1.csv,413272,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,20,3175,processed/iotsim-ip-camera-street-1.csv,413288,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,21,3215,processed/iotsim-ip-camera-street-1.csv,413328,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,22,3235,processed/iotsim-ip-camera-street-1.csv,413348,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,23,3559,processed/iotsim-ip-camera-street-1.csv,413672,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,24,3579,processed/iotsim-ip-camera-street-1.csv,413692,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,25,3607,processed/iotsim-ip-camera-street-1.csv,413720,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,26,3608,processed/iotsim-ip-camera-street-1.csv,413721,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,27,3613,processed/iotsim-ip-camera-street-1.csv,413726,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,28,3642,processed/iotsim-ip-camera-street-1.csv,413755,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,29,3663,processed/iotsim-ip-camera-street-1.csv,413776,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,30,3708,processed/iotsim-ip-camera-street-1.csv,413821,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
46,32,,,,,,,,,,,,,,31,3987,processed/iotsim-ip-camera-street-1.csv,414100,attack,False,"{""processed/iotsim-ip-camera-museum-1.csv"": 16, ""processed/iotsim-ip-camera-street-1.csv"": 16}"
