seed,prototype_set,rank,medium_row_index,csv_member,pcap_member,packet_index,recorded_index,label,attack_type,new_row_index
44,attack_source_base_support_train,24,10538,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1001,138,attack,mirai-infection,
44,attack_source_base_support_train,25,10547,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1010,147,attack,mirai-infection,
44,attack_source_base_support_train,26,10601,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1064,201,attack,mirai-infection,
44,attack_source_base_support_train,27,10741,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1204,341,attack,mirai-infection,
44,attack_source_base_support_train,28,10747,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1210,347,attack,mirai-infection,
44,attack_source_base_support_train,29,10751,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1214,351,attack,mirai-infection,
44,attack_source_base_support_train,30,10752,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1215,352,attack,mirai-infection,
44,attack_source_base_support_train,31,10754,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1217,354,attack,mirai-infection,
44,attack_source_base_support_train,32,10759,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1222,359,attack,mirai-infection,
44,attack_source_base_support_train,33,10760,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1223,360,attack,mirai-infection,
44,attack_source_base_support_train,34,10761,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1224,361,attack,mirai-infection,
44,attack_source_base_support_train,35,10762,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1225,362,attack,mirai-infection,
44,attack_source_base_support_train,36,10767,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1230,367,attack,mirai-infection,
44,attack_source_base_support_train,37,10778,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1241,378,attack,mirai-infection,
44,attack_source_base_support_train,38,10782,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1245,382,attack,mirai-infection,
44,attack_source_base_support_train,39,10783,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1246,383,attack,mirai-infection,
44,attack_source_base_support_train,40,10861,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1324,461,attack,mirai-infection,
44,attack_source_base_support_train,41,10872,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1335,472,attack,mirai-infection,
44,attack_source_base_support_train,42,10873,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1336,473,attack,mirai-infection,
44,attack_source_base_support_train,43,10877,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1340,477,attack,mirai-infection,
44,attack_source_base_support_train,44,10884,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1347,484,attack,mirai-infection,
44,attack_source_base_support_train,45,10888,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1351,488,attack,mirai-infection,
44,attack_source_base_support_train,46,10892,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1355,492,attack,mirai-infection,
44,attack_source_base_support_train,47,10897,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1360,497,attack,mirai-infection,
44,attack_source_base_support_train,48,10903,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1366,503,attack,mirai-infection,
44,attack_source_base_support_train,49,10904,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1367,504,attack,mirai-infection,
44,attack_source_base_support_train,50,10907,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1370,507,attack,mirai-infection,
44,attack_source_base_support_train,51,10910,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1373,510,attack,mirai-infection,
44,attack_source_base_support_train,52,10926,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1389,526,attack,mirai-infection,
44,attack_source_base_support_train,53,11006,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1469,606,attack,mirai-infection,
44,attack_source_base_support_train,54,11018,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1481,618,attack,mirai-infection,
44,attack_source_base_support_train,55,11021,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1484,621,attack,mirai-infection,
44,attack_source_base_support_train,56,11022,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1485,622,attack,mirai-infection,
44,attack_source_base_support_train,57,11060,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1523,660,attack,mirai-infection,
44,attack_source_base_support_train,58,11106,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1569,706,attack,mirai-infection,
44,attack_source_base_support_train,59,11107,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1570,707,attack,mirai-infection,
44,attack_source_base_support_train,60,11111,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1574,711,attack,mirai-infection,
44,attack_source_base_support_train,61,11118,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1581,718,attack,mirai-infection,
44,attack_source_base_support_train,62,11119,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1582,719,attack,mirai-infection,
44,attack_source_base_support_train,63,11127,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1590,727,attack,mirai-infection,
44,attack_source_base_support_train,64,11138,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1601,738,attack,mirai-infection,
44,attack_source_base_support_train,65,11147,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1610,747,attack,mirai-infection,
44,attack_source_base_support_train,66,11183,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1646,783,attack,mirai-infection,
44,attack_source_base_support_train,67,11184,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,1647,784,attack,mirai-infection,
44,attack_source_base_support_train,68,11250,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1016,50,attack,mirai-infection,
44,attack_source_base_support_train,69,11251,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1017,51,attack,mirai-infection,
44,attack_source_base_support_train,70,11295,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1061,95,attack,mirai-infection,
44,attack_source_base_support_train,71,11370,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1136,170,attack,mirai-infection,
44,attack_source_base_support_train,72,11372,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1138,172,attack,mirai-infection,
44,attack_source_base_support_train,73,11380,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1146,180,attack,mirai-infection,
44,attack_source_base_support_train,74,11402,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1168,202,attack,mirai-infection,
44,attack_source_base_support_train,75,11403,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1169,203,attack,mirai-infection,
44,attack_source_base_support_train,76,11404,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1170,204,attack,mirai-infection,
44,attack_source_base_support_train,77,11405,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1171,205,attack,mirai-infection,
44,attack_source_base_support_train,78,11415,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1181,215,attack,mirai-infection,
44,attack_source_base_support_train,79,11502,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1268,302,attack,mirai-infection,
44,attack_source_base_support_train,80,11503,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1269,303,attack,mirai-infection,
44,attack_source_base_support_train,81,11568,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1334,368,attack,mirai-infection,
44,attack_source_base_support_train,82,11569,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1335,369,attack,mirai-infection,
44,attack_source_base_support_train,83,11594,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1360,394,attack,mirai-infection,
44,attack_source_base_support_train,84,11607,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1373,407,attack,mirai-infection,
44,attack_source_base_support_train,85,11608,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1374,408,attack,mirai-infection,
44,attack_source_base_support_train,86,11609,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1375,409,attack,mirai-infection,
44,attack_source_base_support_train,87,11612,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1378,412,attack,mirai-infection,
44,attack_source_base_support_train,88,11619,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1385,419,attack,mirai-infection,
44,attack_source_base_support_train,89,11621,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1387,421,attack,mirai-infection,
44,attack_source_base_support_train,90,11674,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1440,474,attack,mirai-infection,
44,attack_source_base_support_train,91,11709,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1475,509,attack,mirai-infection,
44,attack_source_base_support_train,92,11765,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1531,565,attack,mirai-infection,
44,attack_source_base_support_train,93,11783,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1549,583,attack,mirai-infection,
44,attack_source_base_support_train,94,11977,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1743,777,attack,mirai-infection,
44,attack_source_base_support_train,95,11984,processed/iotsim-combined-cycle-10.csv,raw/malicious/mirai-infection/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,1750,784,attack,mirai-infection,
44,attack_source_dev_active_confirmed,0,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,644599,46,attack,mirai-infection,46
44,attack_source_dev_active_confirmed,1,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,644638,85,attack,mirai-infection,85
44,attack_source_dev_active_confirmed,2,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,645069,516,attack,mirai-infection,516
44,attack_source_dev_active_confirmed,3,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,645150,597,attack,mirai-infection,597
44,attack_source_dev_active_confirmed,4,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,645185,632,attack,mirai-infection,632
44,attack_source_dev_active_confirmed,5,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,645236,683,attack,mirai-infection,683
44,attack_source_dev_active_confirmed,6,,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,645332,779,attack,mirai-infection,779
44,attack_source_dev_active_confirmed,7,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413125,12,attack,mirai-infection,3012
44,attack_source_dev_active_confirmed,8,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413163,50,attack,mirai-infection,3050
44,attack_source_dev_active_confirmed,9,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413271,158,attack,mirai-infection,3158
44,attack_source_dev_active_confirmed,10,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413328,215,attack,mirai-infection,3215
44,attack_source_dev_active_confirmed,11,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413672,559,attack,mirai-infection,3559
44,attack_source_dev_active_confirmed,12,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413720,607,attack,mirai-infection,3607
44,attack_source_dev_active_confirmed,13,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413721,608,attack,mirai-infection,3608
44,attack_source_dev_active_confirmed,14,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,413726,613,attack,mirai-infection,3613
44,attack_source_dev_active_confirmed,15,,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,414101,988,attack,mirai-infection,3988
45,id_prototypes,0,68,processed/iotsim-cooler-motor-8.csv,raw/benign/iotsim-cooler-motor-8_0-0_to_OpenvSwitch-18_8-0.pcap,68,68,benign,,
45,id_prototypes,1,740,processed/iotsim-cooler-motor-8.csv,raw/benign/iotsim-cooler-motor-8_0-0_to_OpenvSwitch-18_8-0.pcap,740,740,benign,,
45,id_prototypes,2,743,processed/iotsim-cooler-motor-8.csv,raw/benign/iotsim-cooler-motor-8_0-0_to_OpenvSwitch-18_8-0.pcap,743,743,benign,,
45,id_prototypes,3,953,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,153,153,benign,,
45,id_prototypes,4,955,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,155,155,benign,,
45,id_prototypes,5,1038,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,238,238,benign,,
45,id_prototypes,6,1130,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,330,330,benign,,
45,id_prototypes,7,1555,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,755,755,benign,,
45,id_prototypes,8,1597,processed/iotsim-cooler-motor-9.csv,raw/benign/iotsim-cooler-motor-9_0-0_to_OpenvSwitch-18_9-0.pcap,797,797,benign,,
45,id_prototypes,9,1723,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,123,123,benign,,
45,id_prototypes,10,1735,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,135,135,benign,,
45,id_prototypes,11,1742,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,142,142,benign,,
45,id_prototypes,12,1792,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,192,192,benign,,
45,id_prototypes,13,1872,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,272,272,benign,,
45,id_prototypes,14,1881,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,281,281,benign,,
45,id_prototypes,15,1886,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,286,286,benign,,
45,id_prototypes,16,1887,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,287,287,benign,,
45,id_prototypes,17,1893,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,293,293,benign,,
45,id_prototypes,18,1896,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,296,296,benign,,
45,id_prototypes,19,1902,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,302,302,benign,,
45,id_prototypes,20,1903,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,303,303,benign,,
45,id_prototypes,21,1907,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,307,307,benign,,
45,id_prototypes,22,1912,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,312,312,benign,,
45,id_prototypes,23,1920,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,320,320,benign,,
45,id_prototypes,24,1979,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,379,379,benign,,
45,id_prototypes,25,1982,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,382,382,benign,,
45,id_prototypes,26,1984,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,384,384,benign,,
45,id_prototypes,27,1987,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,387,387,benign,,
45,id_prototypes,28,1991,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,391,391,benign,,
45,id_prototypes,29,1999,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,399,399,benign,,
45,id_prototypes,30,2000,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,400,400,benign,,
45,id_prototypes,31,2003,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,403,403,benign,,
45,id_prototypes,32,2005,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,405,405,benign,,
45,id_prototypes,33,2013,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,413,413,benign,,
45,id_prototypes,34,2015,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,415,415,benign,,
45,id_prototypes,35,2019,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,419,419,benign,,
45,id_prototypes,36,2021,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,421,421,benign,,
45,id_prototypes,37,2065,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,465,465,benign,,
45,id_prototypes,38,2128,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,528,528,benign,,
45,id_prototypes,39,2193,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,593,593,benign,,
45,id_prototypes,40,2203,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,603,603,benign,,
45,id_prototypes,41,2204,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,604,604,benign,,
45,id_prototypes,42,2209,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,609,609,benign,,
45,id_prototypes,43,2212,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,612,612,benign,,
45,id_prototypes,44,2225,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,625,625,benign,,
45,id_prototypes,45,2233,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,633,633,benign,,
45,id_prototypes,46,2234,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,634,634,benign,,
45,id_prototypes,47,2240,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,640,640,benign,,
45,id_prototypes,48,2250,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,650,650,benign,,
45,id_prototypes,49,2253,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,653,653,benign,,
