feature_row_index,extension_row_id,support_version,bank_partition,support_val_phase,source_contract_role,source_csv,source_group,exact_attack_label,mechanism_family,source_segment_id,csv_row_index,csv_timestamp_epoch,pcap_member,pcap_packet_index,packet_timestamp_epoch,timestamp_delta_us,timestamp_alignment_status,feature_dim,feature_vector_sha256,frontend,state_strategy,raw_label_column_read,raw_label_use,selection_allowed,report_only,sealed_final,forbidden_for_fit,forbidden_for_threshold,forbidden_for_model_selection,temporal_admissibility,same_capture_candidate_after_frozen_query,frozen_query_first_epoch,frozen_query_last_epoch,quarantine_reason
71,ckbr_8945aa1c5d95cc91a431,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2796,41725,1737236783.025773,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110292,1737236783.025773,0.000000000,within_2us_epoch_match,115,ff8d8568a93575aa8a031d571e6db944fcd4383e3cf8794ee2b250780f7f152e,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
72,ckbr_6cb3ab1a9d73371587f6,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2798,41729,1737236783.028285,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110296,1737236783.028285,0.000000000,within_2us_epoch_match,115,a12fba095b653b04d99ef6cdebf4af206f675774379d8907a3a7913dc6a5f57f,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
73,ckbr_c298746cf24396eb28a6,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2800,41741,1737236783.04682,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110318,1737236783.046820,0.000000000,within_2us_epoch_match,115,001172be74ef5434e6579d1c9dd503168ff07e7b5a396c99d655529a917b5865,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
74,ckbr_c900facd79552c2d970d,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2802,41758,1737236783.098799,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110345,1737236783.098799,0.000000000,within_2us_epoch_match,115,4140d776a3b796578fd507f483c29df28dd6b3668244af471a2ab71da5a1d19a,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
75,ckbr_3933a8cf717b493031d7,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2804,41784,1737236783.14353,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110371,1737236783.143530,0.000000000,within_2us_epoch_match,115,03fe082f41a188e0d44698dc4d91b097d491cf15b216899a1cf2f91ddcb62050,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
76,ckbr_aca4f508bdbded8ce7d3,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2806,41811,1737236786.783267,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110540,1737236786.783267,0.000000000,within_2us_epoch_match,115,054ff43dd64b59def75e609e52670cbf3d945d0d74a0e43cbfa8a9c0f5185b0b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
77,ckbr_cefa92092d3720a27ccf,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2808,41957,1737236790.142729,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110862,1737236790.142729,0.000000000,within_2us_epoch_match,115,5639d56b5557d404ada41529ef00d78371bf7e4fab6f53357095e1a37338667b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
78,ckbr_5113c10ddf69bdd4ec6c,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2810,42098,1737236793.019957,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,111140,1737236793.019957,0.000000000,within_2us_epoch_match,115,8767ea463124569c03b85783e355284d3d1ae40efe5dc27d63ffe83945fcac01,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
79,ckbr_e2884f4a622a41124965,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,TCP Scan,reconnaissance_scan,2812,42201,1737236794.535187,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,111315,1737236794.535187,0.000000000,within_2us_epoch_match,115,cc1dd0f0910e2a9bdf3a0b8fdc2aa7d2632c6c2779dad83685bae654ba2321c9,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737236014.326398,1737236386.608933,same_capture_candidate_occurs_after_already_frozen_future_query
80,ckbr_626cb3379e723866bfc9,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2667,38761,1737236714.273319,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103485,1737236714.273319,0.000000000,within_2us_epoch_match,115,ab7fa733b7b5c2d4515342f53f5ca932d5bf99c6d72aefba9fec3679f46a5279,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
81,ckbr_d5d5f25a5009ec112b73,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2669,38765,1737236714.318179,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103490,1737236714.318179,0.000000000,within_2us_epoch_match,115,47739ef056e21024f5bd5efc9cc0d4e0a95ed41e2b79f95159e5babde1818bb8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
82,ckbr_4a130a761cee037da3a0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2671,38858,1737236717.27174,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103804,1737236717.271740,0.000000000,within_2us_epoch_match,115,3d58946f859cb0bee7ba9ebd2c593ccae45a82e84eb1a48c09de1e1ba3cc63fd,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
83,ckbr_6d6a0b76314973842864,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2673,38923,1737236717.748787,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103915,1737236717.748787,0.000000000,within_2us_epoch_match,115,0fbec3d11930ae1859b484add80f6cb4a6852d63b7e82da0c3241b47e15a5a18,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
84,ckbr_f190f07543570b95aff0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2675,38928,1737236717.771266,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103920,1737236717.771266,0.000000000,within_2us_epoch_match,115,4745049b3bf42a6cfcdd61630cfe37dcc6cc860fc8443c22c1a61556631e0e97,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
85,ckbr_05d7f5b124a4da0679fd,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2677,38936,1737236717.820178,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103928,1737236717.820178,0.000000000,within_2us_epoch_match,115,8ac28d2bfb012134aa476c1f2f3435629240e47de15f2c197971c447de54ad86,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
86,ckbr_1e554de346d0bee4e2dd,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2679,38942,1737236717.91766,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,103935,1737236717.917660,0.000000000,within_2us_epoch_match,115,61feff69a77175b3d403f8f85f6864d06abad996f44660d33b806f48dab28d39,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
87,ckbr_40af8051c24db82d7364,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2681,39034,1737236720.37568,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104180,1737236720.375680,0.000000000,within_2us_epoch_match,115,7e690aca4d6b55544a8c5adae6e31f5231827b84920cf7322e768756bbe4e417,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
88,ckbr_de6f71fe3ae279ff535e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2683,39042,1737236720.392212,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104191,1737236720.392212,0.000000000,within_2us_epoch_match,115,219774a2ffbc673820e7c0344c0a80311d9e16fadebca2671a0728f501ebea01,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
89,ckbr_7210437c9d1c444729e0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2685,39048,1737236720.400633,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104197,1737236720.400633,0.000000000,within_2us_epoch_match,115,564d7b72cc0a21cc2e36ddeb8f6f879727afc93bb03dc8ecf57c97ffbed08330,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
90,ckbr_be9856b4f3fa3b54d72d,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2687,39059,1737236720.412114,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104208,1737236720.412114,0.000000000,within_2us_epoch_match,115,40814c7f471aea46ff11eba417302be48e394f2848565e5be5680d4312d6e49a,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
91,ckbr_063a477b2e8b5b032ce6,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2689,39077,1737236720.476507,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104226,1737236720.476507,0.000000000,within_2us_epoch_match,115,822c2c6a46e4c520ffb05d11d9920bee53a3d8ae3cb27390e3f9a4030fca15f5,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
92,ckbr_889c47b32114f7c333e1,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2691,39095,1737236720.571401,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104244,1737236720.571401,0.000000000,within_2us_epoch_match,115,2d09a62d77b4f6c4067837fdd7c82a9437e8e6f970733a3facc158c73bc6bee8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
93,ckbr_c7d1daa8ca99c6be7762,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2693,39106,1737236720.619207,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104256,1737236720.619207,0.000000000,within_2us_epoch_match,115,47bbecd0fe7523e024a4888b84fe13d90eb011453c296f0a29fe394c5faac5b6,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
94,ckbr_b4dea9569be997d0a851,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2695,39143,1737236721.024707,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104333,1737236721.024707,0.000000000,within_2us_epoch_match,115,ddb2bd43388488513d2c37a802addb6e5d3a5e3ffa8c400a5e1931c5d48c32f1,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
95,ckbr_650a1812705cc4bb0522,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2697,39170,1737236722.890769,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104478,1737236722.890769,0.000000000,within_2us_epoch_match,115,e92b627036a9bc6fd724c7017baf1b854b53a9559fd20a68c62dc2a39252faca,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
96,ckbr_31a17f4bccaf9d6bd8da,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2699,39173,1737236722.891769,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104481,1737236722.891769,0.000000000,within_2us_epoch_match,115,e7013fb9794d0f55cbb54bbb41fca9929414b652ad37223e428e88a10de984c5,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
97,ckbr_21c932978fd9e2aab7b2,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2701,39181,1737236722.906558,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104489,1737236722.906558,0.000000000,within_2us_epoch_match,115,83336288b433d140dc4cbf8c8c1fe755a55b78ba8b5ec96e485b640895fa081c,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
98,ckbr_726bcd12088828da8219,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2703,39215,1737236723.685133,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104576,1737236723.685133,0.000000000,within_2us_epoch_match,115,67007dc447132fdd911dbc5287e2eb60b3dfbb005c350366b59b6c6370a63f12,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
99,ckbr_d944cb31132a40135abb,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2705,39225,1737236723.794336,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104594,1737236723.794336,0.000000000,within_2us_epoch_match,115,c1c444e3248d66bee1b455785ff5c79bedd9d4d5e596878d4ab62759f6cdd995,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
100,ckbr_cb7ec1d2d02ca082b2a2,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2707,39239,1737236723.84122,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104608,1737236723.841220,0.000000000,within_2us_epoch_match,115,4dfdfb053f281b4672631cc4956c9ee896a0ad335eb61007dce788a01be14d74,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
101,ckbr_a0b157ec66aa95c4d678,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2709,39248,1737236723.872663,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104617,1737236723.872663,0.000000000,within_2us_epoch_match,115,3511044db866c9c70deb90742d0e6fe7e96db3c44f80e9d432825a767d3a2c28,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
102,ckbr_689b7be18e6bbc0528cd,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2711,39262,1737236723.922829,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104633,1737236723.922829,0.000000000,within_2us_epoch_match,115,4111459392c0cebf72063ccfb117e7af7cefc6b8d93bfadb69d6e83bbaa4fe45,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
103,ckbr_7e0fecc7a571741fd0ce,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2713,39303,1737236725.305169,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,104785,1737236725.305169,0.000000000,within_2us_epoch_match,115,6e84306ba9a05b2dd259e6dda63e316e0391e54712eef7c0daa713b45c905aa0,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
104,ckbr_4346a5f800f830dd1a59,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2715,39382,1737236727.096656,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105017,1737236727.096656,0.000000000,within_2us_epoch_match,115,cf8a2e930997c6ff4dccaabc19e8a38df7842440132e53edf1aa806ea8e70d9f,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
105,ckbr_2ba3fc735e8bbb283279,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2717,39395,1737236727.221267,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105038,1737236727.221267,0.000000000,within_2us_epoch_match,115,fd6d892c0180e2d9724bcb37b7f296fd8aee8be1ee2313afa2b5f248335f4292,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
106,ckbr_e0a99b31a92da49bd2a0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2719,39457,1737236728.710863,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105220,1737236728.710863,0.000000000,within_2us_epoch_match,115,787df34777dfaf9bfbdbfbaae946fb62b1ef0374c2672c11668adfee63031903,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
