evaluation_role,dataset,holdout,method,seed,seed_group,support_method,selected_attack_row_id,in_attack_train_pool,overlaps_attack_val,overlaps_attack_eval,selection_uses_attack_eval,selection_uses_final_ood_eval
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2931,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2934,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2936,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2939,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2942,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,2951,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3129,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3131,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3132,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3133,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3134,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3137,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3140,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3154,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3156,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,3281,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,50,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,2996,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,3373,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,3734,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,3873,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,3889,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,4061,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,4234,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,4579,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,4657,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5018,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5202,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5250,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5340,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5444,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5490,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5727,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,5938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,6068,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,6453,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,6549,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,6558,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,6705,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7390,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7485,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7746,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7768,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7850,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,7906,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,8197,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,random,9373,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2931,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2934,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2936,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2939,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2942,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,2951,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3129,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3131,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3132,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3133,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3134,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3137,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3140,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3154,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3156,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,3281,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,50,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2931,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2934,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2936,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2939,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2942,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,2951,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3129,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3131,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3132,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3133,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3134,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3137,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3140,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3154,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3156,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,3281,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,50,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2931,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2934,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2936,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2939,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2942,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,2951,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3129,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3131,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3132,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3133,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3134,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3137,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3140,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3154,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3156,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,3281,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,50,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2931,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2934,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2936,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2938,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2939,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2942,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,2951,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3086,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3129,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3131,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3132,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3133,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3134,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3137,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3140,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3154,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3156,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,3281,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4459,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4462,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4464,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4473,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4753,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,4822,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,6136,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,6319,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,7429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,7430,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,9429,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,9605,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,kcenter,9684,True,False,False,False,False
locked,locked_harder_holdout,holdout_bin_7,M1_V2_top32_fixed_guard_LR,51,heldout_47_51,kcenter,2931,True,False,False,False,False
