sample_id,asset_version,source_role,exact_attack_label,semantic_attack_group,region_id,phase,segment_id,source_file,device_or_source_group,pcap_path,csv_path,csv_row_index,pcap_packet_index,csv_timestamp,pcap_timestamp,timestamp_alignment_status,selection_round,selection_reason,selection_rank_within_label,bank_partition,memory_status,provenance_hash,global_candidate_id,chunk_id,row_index_within_chunk,feature_row_index_global,state_strategy
support_000241,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490404,9936,1737132414.045294,1737132414.045294,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,21,support_train,active,b9f3f88f9e3e2233819688738434b3abf8ddae212c527a51e5597934ed634456,cand_00007397,3,4,7397,train_state_then_eval_online_past_only
support_000242,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939777,575895,1737132244.490235,1737132244.490235,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,22,support_train,active,d0e6000213d6e1eac9b9a6fdd8ed43167a6ffc3dad66728f8ef70af6e6cd2bd2,cand_00044004,12,12,44004,train_state_then_eval_online_past_only
support_000244,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490428,9960,1737132414.065252,1737132414.065252,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,24,support_train,active,01c11e987e3c8d4183ca18a7bbc2ad42fbb450b04b15db20d0060e82949c3350,cand_00007417,3,24,7417,train_state_then_eval_online_past_only
support_000245,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1491109,10641,1737132414.768069,1737132414.768069,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,25,support_train,active,b34cfa4ba7ba0fbf2cfcc8c90e4c92b5d6185fd11fefc38ab35cefff1a8b0683,cand_00008098,3,705,8098,train_state_then_eval_online_past_only
support_000246,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490575,10107,1737132414.217800,1737132414.217800,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,26,support_train,active,b6b50f9d4d377d4f19c0517a2e831d97569b496cce70ed33d219af8112208077,cand_00007564,3,171,7564,train_state_then_eval_online_past_only
support_000248,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490405,9937,1737132414.045322,1737132414.045322,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,28,support_train,active,4fdd826724da94a7f57d59589fe2fa5fed899651031c2134fe3b0fdf5b0c8057,cand_00007398,3,5,7398,train_state_then_eval_online_past_only
support_000249,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940228,576346,1737132244.886957,1737132244.886957,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,29,support_train,active,e4439627bda7b5c2194a0b4ff02d689106ab1beb7f606bee93fb48a46eeef386,cand_00044388,12,396,44388,train_state_then_eval_online_past_only
support_000250,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940750,576868,1737132245.360996,1737132245.360996,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,30,support_train,active,18985fb523fed70b1b4d741efcb682ff99746cae830ad548340ad653df353500,cand_00044847,12,855,44847,train_state_then_eval_online_past_only
support_000252,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939832,575950,1737132244.545214,1737132244.545214,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,32,support_train,active,c09e89155d2a795ff9848df5b61e86b3ef383e88b73cc4c771fe3159dd43a80a,cand_00044057,12,65,44057,train_state_then_eval_online_past_only
support_000253,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939794,575912,1737132244.507973,1737132244.507973,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,33,support_train,active,b6142bc015a5c74400580d5c0bf431552ba0558894e47a4d39397ac6631c415b,cand_00044021,12,29,44021,train_state_then_eval_online_past_only
support_000254,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939961,576079,1737132244.651767,1737132244.651767,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,34,support_train,active,6edad1a3e605f45caf7c6c2d4c4e85823dd2bb1b680dbd0b1c91547b65afa323,cand_00044160,12,168,44160,train_state_then_eval_online_past_only
support_000256,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939772,575890,1737132244.488170,1737132244.488170,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,36,support_train,active,f5ff057819a75efd6be63f66a38e4882d001c2cfb36257d6574f96a4f69fe252,cand_00044002,12,10,44002,train_state_then_eval_online_past_only
support_000257,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939765,575883,1737132244.485038,1737132244.485038,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,37,support_train,active,c067ad80904e85ffb98ef1bea97d1e4fb188263cf2601342da4a07615504f89a,cand_00043999,12,7,43999,train_state_then_eval_online_past_only
support_000258,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939780,575898,1737132244.493376,1737132244.493376,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,38,support_train,active,2617caa607e43a0ed6202b0603278f47ed59ddbea003f8ca593b3bd2682cca46,cand_00044007,12,15,44007,train_state_then_eval_online_past_only
support_000260,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9055074,6270153,1737832457.663658,1737832457.663658,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,42f531aeff09bc468ca1fbf74f82ae16e01fbdf9043a053a5b2c795d82d06097,cand_00045491,13,249,45491,train_state_then_eval_online_past_only
support_000261,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2980074,194985,1737830914.348269,1737830914.348269,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,1,support_train,active,ba65727c00d46890cbbb68d4824abe0bef18e83ee88f5686500aa6327bd30713,cand_00045248,13,6,45248,train_state_then_eval_online_past_only
support_000262,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4784679,1999702,1737831892.367028,1737831892.367028,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,2,support_train,active,3007a42929fa9fa7812e06e2f111149da648a350c6948121fcd787974b909640,cand_00045399,13,157,45399,train_state_then_eval_online_past_only
support_000264,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,4784678,1999701,1737831892.366985,1737831892.366985,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,4,support_train,active,5b25d190925cf57de0a2498e3136139c0831eb5eb0570f95ea751f8a91894b9b,cand_00045398,13,156,45398,train_state_then_eval_online_past_only
support_000265,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2981727,196640,1737830924.352732,1737830924.352732,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,5,support_train,active,7c2c7ceab7552da5b5516432abc95551172e2ed639d0e70543bbc6027c2ceabc,cand_00045250,13,8,45250,train_state_then_eval_online_past_only
support_000266,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2980071,194982,1737830914.337341,1737830914.337341,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,6,support_train,active,2c4667f1fe08350b51441b6c531bc44870882a366d5576824a72537b6ded13a6,cand_00045245,13,3,45245,train_state_then_eval_online_past_only
support_000268,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,3946239,1161257,1737831828.366822,1737831828.366822,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,8,support_train,active,59ee876ae06702133c2a5a937b7f0d2171344503bdd8616460b147b0feaec0be,cand_00045388,13,146,45388,train_state_then_eval_online_past_only
support_000269,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2981729,196642,1737830924.352773,1737830924.352773,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,9,support_train,active,dd128f8419a6da9872620e4f69e20fedf824a7405049f539fb6fccaf311e2e27,cand_00045252,13,10,45252,train_state_then_eval_online_past_only
support_000270,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2980073,194984,1737830914.342666,1737830914.342666,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,10,support_train,active,a246b4283f7a49b772fbce64e4e66bf627799c01bf6843080641e54154db9bb8,cand_00045247,13,5,45247,train_state_then_eval_online_past_only
support_000272,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7376424,4591476,1737832133.616236,1737832133.616236,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,ca815559e78a3a3730bed9d1b7c780888c2dda1d6ef724077467001ca2fb8b27,cand_00049088,14,3596,49088,train_state_then_eval_online_past_only
support_000273,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7373513,4588562,1737832133.581112,1737832133.581111,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,1,support_train,active,9cd5397e3d4a1a1376afc50def0df05b0b0ec101438b960b19c08e2bdd80d966,cand_00046179,14,687,46179,train_state_then_eval_online_past_only
support_000274,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7372822,4587874,1737832133.572434,1737832133.572434,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,2,support_train,active,e2f33286613065352d6ddfb2132016779c48d61dcfe48085b584c029d755a8e3,cand_00045492,14,0,45492,train_state_then_eval_online_past_only
support_000276,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7372823,4587875,1737832133.572451,1737832133.572451,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,4,support_train,active,74ccf94b349f00edbd44032bd0fc12ff8c27019a340ca59d6ad0781de19bf775,cand_00045493,14,1,45493,train_state_then_eval_online_past_only
support_000277,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104855,1056306,1737827481.639154,1737827481.639154,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,5,support_train,active,87c9eb8b5e189cbf936a711b23ad16e580316b01109a3a4f13043f52cb75e2e1,cand_00008645,4,2,8645,train_state_then_eval_online_past_only
support_000278,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104853,1056304,1737827481.639086,1737827481.639086,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,6,support_train,active,1416cd68214450f68f94ae2d8f524804572aff8187d3ca610fb2c3ba8e1a3132,cand_00008643,4,0,8643,train_state_then_eval_online_past_only
support_000280,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7372879,4587931,1737832133.573060,1737832133.573060,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,8,support_train,active,af428989144ed29776c1e0bb25b2098a84c52877b1384e958cbfd5df22ffb867,cand_00045549,14,57,45549,train_state_then_eval_online_past_only
support_000281,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104889,1056340,1737827481.641082,1737827481.641082,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,9,support_train,active,6a063d35b81f423751561adb76a7c5201df2e5853dfc75d167362b012c8be04d,cand_00008673,4,30,8673,train_state_then_eval_online_past_only
support_000282,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104860,1056311,1737827481.639218,1737827481.639218,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,10,support_train,active,b1e84b9739d76cbbd73e7da95e5e3addd61ffc50732a095cf26b585d6e60e894,cand_00008650,4,7,8650,train_state_then_eval_online_past_only
support_000284,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7373053,4588105,1737832133.575079,1737832133.575079,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,12,support_train,active,cdfc8294a6a9924d23c0b3679b1180520e23e764d305b2db86cdb4a5ad988760,cand_00045723,14,231,45723,train_state_then_eval_online_past_only
support_000285,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104915,1056366,1737827481.641305,1737827481.641305,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,13,support_train,active,bcf5c8205b068d626b0ceac56658ef8370c99e97facc092e669f487ec2dd9b2c,cand_00008699,4,56,8699,train_state_then_eval_online_past_only
support_000286,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104854,1056305,1737827481.639138,1737827481.639138,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,14,support_train,active,1eb77edaa5aca197417fd91354bb26c8c1e082e086cd6a9aadbde31c369a4ffd,cand_00008644,4,1,8644,train_state_then_eval_online_past_only
support_000288,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104874,1056325,1737827481.639336,1737827481.639336,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,16,support_train,active,c87cb71e04dbdf8f197e1c01c7b72a08bdd961dde0d7ad5e4db94940c1414773,cand_00008664,4,21,8664,train_state_then_eval_online_past_only
support_000289,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7372824,4587876,1737832133.572480,1737832133.572480,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,17,support_train,active,75b536f18469317ad4814233e195f4610fb4c81a64838b982cbde76fa6747293,cand_00045494,14,2,45494,train_state_then_eval_online_past_only
support_000290,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104857,1056308,1737827481.639179,1737827481.639179,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,18,support_train,active,c7960afc39b1bb9e961d4db54a98526ea394d6724d8c3292e6318e8b385fa399,cand_00008647,4,4,8647,train_state_then_eval_online_past_only
support_000292,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7373507,4588559,1737832133.581092,1737832133.581092,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,20,support_train,active,9751b5f90729548574e820efec9a2f3f490053f022aedf407b0bdcc59d42d75b,cand_00046177,14,685,46177,train_state_then_eval_online_past_only
support_000293,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1112851,1064302,1737827482.105821,1737827482.105821,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,21,support_train,active,e98148f5cabe47bf62e2d783c551ea1f4623233d5d2847509c9f6fd33ef002a0,cand_00016635,4,7992,16635,train_state_then_eval_online_past_only
support_000294,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_f314a58786c4,tail_gt_10000,2802,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1104910,1056361,1737827481.641267,1737827481.641267,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,22,support_train,active,ac5d5f1a2ef6edcfe530fe386f970dc879d2df2963eb4667560908e221dadd54,cand_00008694,4,51,8694,train_state_then_eval_online_past_only
support_000296,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai GRE Flooding,mirai,region_c142ef6aec60,tail_gt_10000,11447,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,7372935,4587987,1737832133.573594,1737832133.573594,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,24,support_train,active,373ca5225e0213b21a8e0c03e654c0a98121d7a4e8ebac0ea644176b6f92b811,cand_00045605,14,113,45605,train_state_then_eval_online_past_only
