sample_id,asset_version,source_role,exact_attack_label,semantic_attack_group,region_id,phase,segment_id,source_file,device_or_source_group,pcap_path,csv_path,csv_row_index,pcap_packet_index,csv_timestamp,pcap_timestamp,timestamp_alignment_status,selection_round,selection_reason,selection_rank_within_label,bank_partition,memory_status,provenance_hash,global_candidate_id,chunk_id,row_index_within_chunk,feature_row_index_global,state_strategy
support_000219,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin TCP Flooding,merlin,region_45769f242726,tail_gt_10000,13272,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,10036901,673062,1737132809.554805,1737132809.554805,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,79,support_val,active,fa0c9d8106a41c51813b6365ba0a88dd2aa4fb5700c14c476a7c819e287d1900,cand_00038999,11,7,38999,train_state_then_eval_online_past_only
support_000220,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940380,576498,1737132245.036830,1737132245.036830,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,4b288d4ea2e73143d25e555f78dd255866a4b759555cd68377e05149f2e54cf2,cand_00044533,12,541,44533,train_state_then_eval_online_past_only
support_000221,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939756,575874,1737132244.477752,1737132244.477752,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,1,support_train,active,bb6ea3478721344a60e7b5ad48a0d2cbb49822aa32220dc5a8a91dbf9932b764,cand_00043992,12,0,43992,train_state_then_eval_online_past_only
support_000222,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490399,9930,1737132414.043626,1737132414.043626,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,2,support_train,active,41aa9ebaf9f59f6a06571253f43863a4fd55906f7826a3019a501bdff89f864f,cand_00007394,3,1,7394,train_state_then_eval_online_past_only
support_000223,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939760,575878,1737132244.481891,1737132244.481891,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,3,support_val,active,e6152f934da62bdee35407af35987d59302bbbe8a8fdf2bac433d648a18ddbc6,cand_00043996,12,4,43996,train_state_then_eval_online_past_only
support_000224,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490398,9928,1737132414.040175,1737132414.040175,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,4,support_train,active,302a9e03ad9f7edbfd8619b28dc9c24443bc3d783167c448663787eb9c823197,cand_00007393,3,0,7393,train_state_then_eval_online_past_only
support_000225,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490410,9942,1737132414.047189,1737132414.047189,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,5,support_train,active,6ecb95e9df052fc37845facf856b2c4d6cc1b84aa20e0a5578f4f1606d7b9b4c,cand_00007399,3,6,7399,train_state_then_eval_online_past_only
support_000226,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939757,575875,1737132244.478781,1737132244.478781,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,6,support_train,active,26280e8379a6189270d8f643d7d0fbe95baef4901839c2d24ed8be87f87fcd3c,cand_00043993,12,1,43993,train_state_then_eval_online_past_only
support_000227,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939785,575903,1737132244.498668,1737132244.498668,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,7,support_val,active,1d388f56cb8e403281e991f943151bcbcc3a90d5bbc93f3b89ef9d9ed0cb8835,cand_00044012,12,20,44012,train_state_then_eval_online_past_only
support_000228,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490467,9999,1737132414.105150,1737132414.105150,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,8,support_train,active,58f0359bbfc5d61a10175741979883d73109c171f537b29697abdf9927a7a950,cand_00007456,3,63,7456,train_state_then_eval_online_past_only
support_000229,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1491653,11185,1737132415.329830,1737132415.329830,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,9,support_train,active,1dbf5ea1338c299b3dfa4a9fc545aaf290a3e33e2f16a479170cae7f680cbb4d,cand_00008641,3,1248,8641,train_state_then_eval_online_past_only
support_000230,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939758,575876,1737132244.479810,1737132244.479810,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,10,support_train,active,00cacd5c6d91e027512836cafcd569de199d08a7dd9cb804b336ecdbf7b48307,cand_00043994,12,2,43994,train_state_then_eval_online_past_only
support_000231,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490402,9934,1737132414.045270,1737132414.045270,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,11,support_val,active,f51ef3c4c72ff7150661ef06cafbb2145a641c5b1f6a94be3ab296fe2a5c64ba,cand_00007396,3,3,7396,train_state_then_eval_online_past_only
support_000232,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939899,576017,1737132244.595885,1737132244.595885,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,12,support_train,active,1efde5c8c41d74502d2cb832c9b5cb571736176c05775dbad1fb05ed540740fa,cand_00044106,12,114,44106,train_state_then_eval_online_past_only
support_000233,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939767,575885,1737132244.486088,1737132244.486088,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,13,support_train,active,853d7a49e9d00a3f8b05805b5d7011b394540e0ec9c5255effb484fec19f75eb,cand_00044000,12,8,44000,train_state_then_eval_online_past_only
support_000234,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490417,9949,1737132414.053502,1737132414.053502,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,14,support_train,active,73ee0b64b3d710715d6cbfc8d5fd0d862f661e4ee4420655e2bad601a13805a3,cand_00007406,3,13,7406,train_state_then_eval_online_past_only
support_000235,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490768,10300,1737132414.417005,1737132414.417005,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,15,support_val,active,60229aa15129f0650366c638d162a1cc657f404e321f0a5c55a9dd346495b7a4,cand_00007757,3,364,7757,train_state_then_eval_online_past_only
support_000236,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490400,9931,1737132414.043688,1737132414.043688,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,16,support_train,active,0e66614bf64e39baff897e2e6608e6cf0a935b48985901f91b44a7a679c22fbb,cand_00007395,3,2,7395,train_state_then_eval_online_past_only
support_000237,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9941190,577308,1737132245.767722,1737132245.767722,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,17,support_train,active,b814ba3915cbd606d9a670b417dd0e4ddcf664fd910ff76c128f6c6d804ded70,cand_00045241,12,1249,45241,train_state_then_eval_online_past_only
support_000238,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940027,576145,1737132244.717772,1737132244.717772,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,18,support_train,active,15cf6d5d01469839211aeb5a818f872b7cc30dd310322297379cd4efd5ef348f,cand_00044224,12,232,44224,train_state_then_eval_online_past_only
support_000239,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939808,575926,1737132244.522495,1737132244.522495,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,19,support_val,active,e181e3c8e6c0d8c5e34d798c8ce2ff8df6b7b46a18abcd7b40ebd3a6a65cbcdb,cand_00044035,12,43,44035,train_state_then_eval_online_past_only
support_000240,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939759,575877,1737132244.480851,1737132244.480851,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,20,support_train,active,1217eecef2c4dc6949bdf12090bb72629956b2697aa37403b15b449997f47d27,cand_00043995,12,3,43995,train_state_then_eval_online_past_only
support_000241,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490404,9936,1737132414.045294,1737132414.045294,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,21,support_train,active,b9f3f88f9e3e2233819688738434b3abf8ddae212c527a51e5597934ed634456,cand_00007397,3,4,7397,train_state_then_eval_online_past_only
support_000242,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939777,575895,1737132244.490235,1737132244.490235,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,22,support_train,active,d0e6000213d6e1eac9b9a6fdd8ed43167a6ffc3dad66728f8ef70af6e6cd2bd2,cand_00044004,12,12,44004,train_state_then_eval_online_past_only
support_000243,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939764,575882,1737132244.483976,1737132244.483976,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,23,support_val,active,bd7a9f57c47bcd36f6689af136771c10101db045a54bc1ab996861438a4e9c67,cand_00043998,12,6,43998,train_state_then_eval_online_past_only
support_000244,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490428,9960,1737132414.065252,1737132414.065252,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,24,support_train,active,01c11e987e3c8d4183ca18a7bbc2ad42fbb450b04b15db20d0060e82949c3350,cand_00007417,3,24,7417,train_state_then_eval_online_past_only
support_000245,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1491109,10641,1737132414.768069,1737132414.768069,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,25,support_train,active,b34cfa4ba7ba0fbf2cfcc8c90e4c92b5d6185fd11fefc38ab35cefff1a8b0683,cand_00008098,3,705,8098,train_state_then_eval_online_past_only
support_000246,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490575,10107,1737132414.217800,1737132414.217800,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,26,support_train,active,b6b50f9d4d377d4f19c0517a2e831d97569b496cce70ed33d219af8112208077,cand_00007564,3,171,7564,train_state_then_eval_online_past_only
support_000247,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490412,9944,1737132414.048985,1737132414.048985,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,27,support_val,active,5069c57e1d2f6648cf4d54ccf2de2ed609582348d8f02ba950f828042c4ca40a,cand_00007401,3,8,7401,train_state_then_eval_online_past_only
support_000248,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490405,9937,1737132414.045322,1737132414.045322,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,28,support_train,active,4fdd826724da94a7f57d59589fe2fa5fed899651031c2134fe3b0fdf5b0c8057,cand_00007398,3,5,7398,train_state_then_eval_online_past_only
support_000249,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940228,576346,1737132244.886957,1737132244.886957,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,29,support_train,active,e4439627bda7b5c2194a0b4ff02d689106ab1beb7f606bee93fb48a46eeef386,cand_00044388,12,396,44388,train_state_then_eval_online_past_only
support_000250,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9940750,576868,1737132245.360996,1737132245.360996,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,30,support_train,active,18985fb523fed70b1b4d741efcb682ff99746cae830ad548340ad653df353500,cand_00044847,12,855,44847,train_state_then_eval_online_past_only
support_000251,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939763,575881,1737132244.482945,1737132244.482945,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,31,support_val,active,146e9b4503d3d21b15a772caedad4d49071c0967d127a351ed2be5f5498bacfa,cand_00043997,12,5,43997,train_state_then_eval_online_past_only
support_000252,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939832,575950,1737132244.545214,1737132244.545214,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,32,support_train,active,c09e89155d2a795ff9848df5b61e86b3ef383e88b73cc4c771fe3159dd43a80a,cand_00044057,12,65,44057,train_state_then_eval_online_past_only
support_000253,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939794,575912,1737132244.507973,1737132244.507973,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,33,support_train,active,b6142bc015a5c74400580d5c0bf431552ba0558894e47a4d39397ac6631c415b,cand_00044021,12,29,44021,train_state_then_eval_online_past_only
support_000254,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939961,576079,1737132244.651767,1737132244.651767,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,34,support_train,active,6edad1a3e605f45caf7c6c2d4c4e85823dd2bb1b680dbd0b1c91547b65afa323,cand_00044160,12,168,44160,train_state_then_eval_online_past_only
support_000255,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490414,9946,1737132414.052045,1737132414.052045,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,35,support_val,active,0faab5e6b1751a89bfc49d4f38d7b23191602375d172b7e1cc7d8d28cf9345e5,cand_00007403,3,10,7403,train_state_then_eval_online_past_only
support_000256,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939772,575890,1737132244.488170,1737132244.488170,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,36,support_train,active,f5ff057819a75efd6be63f66a38e4882d001c2cfb36257d6574f96a4f69fe252,cand_00044002,12,10,44002,train_state_then_eval_online_past_only
support_000257,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939765,575883,1737132244.485038,1737132244.485038,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,37,support_train,active,c067ad80904e85ffb98ef1bea97d1e4fb188263cf2601342da4a07615504f89a,cand_00043999,12,7,43999,train_state_then_eval_online_past_only
support_000258,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_30a0d8207839,tail_gt_10000,13020,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/merlin/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9939780,575898,1737132244.493376,1737132244.493376,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,38,support_train,active,2617caa607e43a0ed6202b0603278f47ed59ddbea003f8ca593b3bd2682cca46,cand_00044007,12,15,44007,train_state_then_eval_online_past_only
support_000259,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Merlin UDP Flooding,merlin,region_ad3ddb47cfbf,tail_gt_10000,2852,processed/iotsim-city-power-1.csv,city-power,raw/malicious/merlin/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,1490421,9953,1737132414.057891,1737132414.057891,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,39,support_val,active,805bcb92bee527133df5ab52aeb0f88bc9bff76317bdbd938e8996216f3576dc,cand_00007410,3,17,7410,train_state_then_eval_online_past_only
support_000260,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai C&C Communication,mirai,region_74b6b93e3434,tail_gt_10000,9122,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,9055074,6270153,1737832457.663658,1737832457.663658,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,42f531aeff09bc468ca1fbf74f82ae16e01fbdf9043a053a5b2c795d82d06097,cand_00045491,13,249,45491,train_state_then_eval_online_past_only
